language,size_bucket,repository,commit,path,bytes_before,bytes_after,file_size,lines_added,lines_removed,loc_changed
Rust,medium,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/dep-graph/dep-graph-struct-signature.rs,2447,2485,2485,1,1,2
Rust,medium,rust-lang-rust.git,6a0ce1665407d1a194fb389408e45854c47c9c7b,tests/ui/type/pattern_types/validity.rs,1667,1715,1715,1,1,2
Rust,medium,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv32imafc_unknown_none_elf.rs,1076,1089,1089,3,2,5
Rust,medium,rust-lang-rust.git,6b1487698cda66825960f84b48c1d6a0ccaed253,compiler/rustc_target/src/spec/targets/riscv64gc_unknown_fuchsia.rs,1026,1042,1042,4,2,6
Rust,medium,rust-lang-rust.git,7a698be60580b1e9d68620e4ca3a8517eed654f5,library/compiler-builtins/libm/src/math/generic/fmax.rs,773,1155,1155,7,3,10
Rust,medium,rust-lang-rust.git,7f83c784bd14a999b48f9b7e417a2c1e9008cfe2,compiler/rustc_builtin_macros/src/cfg.rs,2363,2377,2377,1,0,1
Rust,medium,rust-lang-rust.git,823517c41c9df058612f5da8db9dafc8d46e05cc,src/tools/compiletest/src/runtest/rustdoc_json.rs,1592,1703,1703,5,0,5
Rust,medium,rust-lang-rust.git,90f7d7e07475697fa5b9eedd26d74f2a309b4d31,compiler/rustc_middle/src/error.rs,6356,5597,6356,1,25,26
Rust,medium,rust-lang-rust.git,919fd6b64c80182a778d85949bca49a35ef0a7ea,compiler/rustc_interface/src/limits.rs,1512,1742,1742,11,4,15
Rust,medium,rust-lang-rust.git,953210cfb257a6fc5d2e2b1563935a4a2de3daeb,src/librustdoc/formats/item_type.rs,9500,9529,9529,1,1,2
Rust,medium,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/layout/gce-rigid-const-in-array-len.rs,1070,1009,1070,1,1,2
Rust,medium,rust-lang-rust.git,9b1eb935bcab03b831bf2b952e49da293522c128,tests/ui/inference/question-mark-type-inference-in-chain.rs,2920,2926,2926,1,1,2
Rust,medium,rust-lang-rust.git,a893257ceab1ea549112935c83c979daa123ebb8,src/tools/rustfmt/src/vertical.rs,9228,9221,9228,1,1,2
Rust,medium,rust-lang-rust.git,aa223a022022aa050dd8e424cd241c8bb7648c0f,compiler/rustc_middle/src/query/job.rs,4644,4634,4644,1,1,2
Rust,medium,rust-lang-rust.git,aa223a022022aa050dd8e424cd241c8bb7648c0f,compiler/rustc_middle/src/query/mod.rs,977,1010,1010,3,3,6
Rust,medium,rust-lang-rust.git,b07c0439a4d2da5c67ab50ceff6415071049a474,library/coretests/tests/num/dec2flt/lemire.rs,5730,5727,5730,1,1,2
Rust,medium,rust-lang-rust.git,b41b0c494c35b314cd8f6e9d0a84976e68415db2,compiler/rustc_middle/src/hooks/mod.rs,4924,4917,4924,2,2,4
Rust,medium,rust-lang-rust.git,b90abe64c1724f6eaac0750fcc7a4a122ca7cad9,library/coretests/tests/lib.rs,6147,6175,6175,1,0,1
Rust,medium,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/pal/wasi/mod.rs,1470,1458,1470,0,1,1
Rust,medium,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/pal/zkvm/mod.rs,1118,1106,1118,0,1,1
Rust,medium,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/paths/sgx.rs,1167,146,1167,4,54,58
Rust,medium,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/paths/wasi.rs,2321,1460,2321,3,45,48
Rust,medium,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/paths/windows.rs,5568,5427,5568,11,22,33
Rust,medium,rust-lang-rust.git,bec94a33d541667abb706e8bab4dc791e64e87cc,library/core/src/num/imp/flt2dec/decoder.rs,3413,3397,3413,1,1,2
Rust,medium,rust-lang-rust.git,c01af5a28553dac98e31104567e7852fe2de1a33,src/tools/rust-analyzer/crates/ide-assists/src/handlers/unwrap_tuple.rs,4002,3988,4002,1,1,2
Rust,medium,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,src/tools/clippy/clippy_lints/src/methods/manual_contains.rs,4025,4013,4025,1,1,2
Rust,medium,rust-lang-rust.git,c5c1d94e6ca8c695cd92d5f39c1c23d3d8338790,library/std/src/backtrace/tests.rs,3001,2961,3001,6,8,14
Rust,medium,rust-lang-rust.git,ccd16408934e3d590192a1e310f75647ca8437ed,src/tools/compiletest/src/directives/directive_names.rs,7846,7875,7875,1,0,1
Rust,medium,rust-lang-rust.git,d066ff726319231ac519ecbc3e1d2996320f34a0,compiler/rustc_query_impl/src/profiling_support.rs,9939,9828,9939,7,13,20
Rust,medium,rust-lang-rust.git,db5e2dc248fe5bb26f70d7baec46a3bca9fa3e1d,compiler/rustc_const_eval/src/util/check_validity_requirement.rs,8040,8044,8044,1,1,2
Rust,medium,rust-lang-rust.git,e844c24122d10c6a4a944ffb1a85c8f36d20a41e,compiler/rustc_session/src/config/externs.rs,2640,2937,2937,7,0,7
Rust,medium,rust-lang-rust.git,f599afe624270ba1ded875cb06e6b9f628ec1f26,clippy_lints/src/bool_comparison.rs,7063,7037,7063,1,2,3
Rust,medium,rust-lang-rust.git,fe1f92af4b010113a5d4b9d596209ee4637d7045,compiler/rustc_passes/src/abi_test.rs,6837,6675,6837,3,10,13
Rust,medium,rustdesk-rustdesk.git,5b214418982b106b3faf78295a139e99d772ffd8,build.rs,3045,3064,3064,1,1,2
Rust,medium,rustdesk-rustdesk.git,738afb54d7c12eb9c622d3c7fc525330d988abdf,src/main.rs,3233,3285,3285,1,0,1
Rust,medium,rustdesk-rustdesk.git,a22f2108c6f065398f23de9b14fe66fb2381a529,src/platform/mod.rs,7493,7621,7621,4,1,5
Rust,medium,rustdesk-rustdesk.git,d0e9c6dc576a42a955cc2a9893ff5d4fb094bee2,src/lib.rs,1906,1953,1953,3,0,3
Rust,medium,rustdesk-rustdesk.git,f0f999dc279b1d34683549431a7d60020e5f8174,src/ui/cm.rs,4660,4699,4699,1,0,1
Rust,medium,rustdesk-rustdesk.git,f4bbf82363d78e35d0a61a0c2b82906822256867,src/client/file_trait.rs,4475,4734,4734,12,0,12
Rust,medium,rustdesk-rustdesk.git,fd4e0146e1002554ef7284415fbfe131408f13c8,src/server/wayland.rs,9594,9626,9626,5,2,7
Rust,medium,tauri-apps-tauri.git,013f8f652302f2d49c5ec0a075582033d8b074fb,crates/tauri-macros/src/lib.rs,7039,7274,7274,6,0,6
Rust,medium,tauri-apps-tauri.git,08e35fcda00050237377509742c9daebf1a10561,crates/tauri-cli/src/mobile/ios/run.rs,4644,4662,4662,5,7,12
Rust,medium,tauri-apps-tauri.git,0aa48fb9e4b9d7b5bf3522000a76ebc1836394ed,crates/tauri-bundler/src/bundle/macos/ios.rs,6760,6848,6848,5,1,6
Rust,medium,tauri-apps-tauri.git,1777406a16be4ece9f923f2f94ad1a4a241effcd,crates/tauri-bundler/src/bundle/updater_bundle.rs,9339,9337,9339,1,1,2
Rust,medium,tauri-apps-tauri.git,1a6627ee7d085a4e66784e2705254714d68c7244,crates/tauri-cli/src/add.rs,5693,5800,5800,2,0,2
Rust,medium,tauri-apps-tauri.git,232265c70e1c213bbb3f84b5541ddc07d330fce1,crates/tauri-bundler/src/bundle/windows/util.rs,3014,5382,5382,74,1,75
Rust,medium,tauri-apps-tauri.git,30beb6fee7b052e588ee72c238e315a557b5d6f2,crates/tauri-cli/src/helpers/cargo_manifest.rs,4659,5377,5377,23,8,31
Rust,medium,tauri-apps-tauri.git,30beb6fee7b052e588ee72c238e315a557b5d6f2,crates/tauri-cli/src/info/packages_rust.rs,3380,3470,3470,12,10,22
Rust,medium,tauri-apps-tauri.git,3626b7a92be2890a82e8d5bd00d13887e199ea4a,crates/tauri-bundler/src/bundle/linux/rpm.rs,7685,7689,7689,4,4,8
Rust,medium,tauri-apps-tauri.git,4475e93e136e9e2bd5f3c7817fa2040924f630f6,crates/tauri-cli/src/helpers/cargo_manifest.rs,5377,5747,5747,13,0,13
Rust,medium,tauri-apps-tauri.git,50ebddaa2d83033a393a176ba07ef28352b98210,crates/tauri/src/webview/plugin.rs,9484,9594,9594,2,0,2
Rust,medium,tauri-apps-tauri.git,560067cd7e814120a10bd6ec71b19e64ccbf9f20,examples/streaming/main.rs,6674,6669,6674,1,1,2
Rust,medium,tauri-apps-tauri.git,5eb036f33951a9946f25ce5fa7fc47ae4469aa60,crates/tauri/src/process.rs,2520,3834,3834,50,3,53
Rust,medium,tauri-apps-tauri.git,6b2b9d6cbf6d988471f2caaac465b6eda2b314c5,crates/tauri-bundler/src/bundle/macos/ios.rs,6848,6838,6848,5,5,10
Rust,medium,tauri-apps-tauri.git,6b2b9d6cbf6d988471f2caaac465b6eda2b314c5,crates/tauri-driver/src/webdriver.rs,1710,1694,1710,4,5,9
Rust,medium,tauri-apps-tauri.git,7af01ff2ce623d727cd13a4c8a549c1c80031882,crates/tauri-cli/src/helpers/npm.rs,6182,6344,6344,9,4,13
Rust,medium,tauri-apps-tauri.git,7f7d9aac214e22d9492490543f7a9bcae0a6659e,crates/tauri-cli/src/migrate/mod.rs,2434,2405,2434,9,14,23
Rust,medium,tauri-apps-tauri.git,80dccb6a2ead8c3474f22b33fe0cd13cde0f7aea,crates/tauri-cli/src/info/packages_rust.rs,3470,3455,3470,0,1,1
Rust,medium,tauri-apps-tauri.git,881729448c9abd0d0c7941a8a31c94119ce827af,crates/tauri-bundler/src/bundle/linux/appimage.rs,8722,8720,8722,3,3,6
Rust,medium,tauri-apps-tauri.git,8a1d49082033cc0bae2258fed3c3aeb539665acf,crates/tauri/src/image/mod.rs,6127,6131,6131,1,0,1
Rust,medium,tauri-apps-tauri.git,916aeaa48646a483a78e51cfe1633800ee62c37c,crates/tauri-cli/src/mobile/android/android_studio_script.rs,8620,8624,8624,1,1,2
Rust,medium,tauri-apps-tauri.git,9c16eefa319b4697bac1d1019bbb5f93eca63173,crates/tauri-utils/src/html.rs,8915,8890,8915,2,3,5
Rust,medium,tauri-apps-tauri.git,a16796a55592cf5be80043edfbb630dd2e32efab,examples/api/src-tauri/build.rs,1761,1777,1777,1,0,1
Rust,medium,tauri-apps-tauri.git,a2abe2e6bcb9e1eed8484240dfdb76a5bc28ae58,crates/tauri-cli/src/mobile/ios/run.rs,4274,4272,4274,2,2,4
Rust,medium,tauri-apps-tauri.git,a8f1569b04edf7b54a19e19ad37b421b0808f512,crates/tauri-bundler/src/bundle/windows/sign.rs,8127,8745,8745,23,0,23
Rust,medium,tauri-apps-tauri.git,ac22950f39eb8bc0556823472c68bf250d3bd684,crates/tauri-cli/src/helpers/app_paths.rs,4335,4408,4408,15,14,29
Rust,medium,tauri-apps-tauri.git,ac22950f39eb8bc0556823472c68bf250d3bd684,crates/tauri-cli/src/info/packages_nodejs.rs,4806,4856,4856,8,8,16
Rust,medium,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/completions.rs,3052,3062,3062,2,3,5
Rust,medium,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/helpers/mod.rs,3415,3630,3630,17,5,22
Rust,medium,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/info/plugins.rs,4568,4593,4593,8,6,14
Rust,medium,tauri-apps-tauri.git,b7cdb3b39ef7e84773ce9312535825801350fa20,crates/tauri-utils/src/assets.rs,5088,5288,5288,5,0,5
Rust,medium,tauri-apps-tauri.git,bb5faa21f418dd765ce81b495b56e9c519251b6d,examples/file-associations/src-tauri/src/main.rs,2881,2880,2881,1,1,2
Rust,medium,tauri-apps-tauri.git,bda8304107da7ca60caaba5674faa793491898c6,crates/tauri-cli/src/migrate/mod.rs,1693,2160,2160,16,3,19
Rust,medium,tauri-apps-tauri.git,cde0ff7798a46712f69b34aab952209f45500fe9,examples/api/src-tauri/build.rs,1777,1773,1777,1,1,2
Rust,medium,tauri-apps-tauri.git,d38d90b8d92d4e412b33155750ce54d82a79fa9e,crates/tauri/src/ipc/command.rs,9677,9698,9698,25,25,50
Rust,medium,tauri-apps-tauri.git,dd4f13ce4b3cd89cde2fa3f18a063c272f215621,crates/tauri/src/app/plugin.rs,2510,3170,3170,28,0,28
Rust,medium,tauri-apps-tauri.git,ddc469367a4c5d16cf67eca20ce92bb47e4ff1a9,crates/tauri-cli/src/dev/builtin_dev_server.rs,5295,5295,5295,1,1,2
Rust,medium,tauri-apps-tauri.git,e4c9268b19c614dc9ebb0895448fd16de7efee80,crates/tauri-cli/src/helpers/app_paths.rs,3847,4335,4335,37,25,62
Rust,medium,tauri-apps-tauri.git,ec6065fa4a6427266ecfb0c0f62f008574bb7880,crates/tauri-cli/src/mobile/android/android_studio_script.rs,8089,8077,8089,1,1,2
Rust,medium,tauri-apps-tauri.git,f37e97d410c4a219e99f97692da05ca9d8e0ba3a,crates/tauri/src/pattern.rs,2534,2606,2606,3,2,5
Rust,medium,tauri-apps-tauri.git,f3df96fb38e2f27ce6bf232fe87f35bcfec50ce4,crates/tauri-bundler/src/bundle/windows/util.rs,5437,5467,5467,13,16,29
Rust,medium,tauri-apps-tauri.git,fbff6388ad6e3fcc450f262125823bdc3861ed6a,crates/tauri-bundler/src/bundle/linux/appimage/mod.rs,3827,3819,3827,1,1,2
Rust,medium,vercel-next.js.git,07df7fa0284c8fbdd51d00e7a12a1ac5ccc1125d,crates/next-core/src/next_image/module.rs,3588,3568,3588,2,3,5
Rust,medium,vercel-next.js.git,0866832665da1b7fbd51e5ae6c8153028288340c,turbopack/crates/turbo-tasks-macros/src/lib.rs,4012,3697,4012,0,9,9
Rust,medium,vercel-next.js.git,091352010aca1cf9afce5ecd90e7609687f5ae02,turbopack/crates/turbo-persistence/src/lib.rs,1038,1007,1038,0,1,1
Rust,medium,vercel-next.js.git,0d49dd888fbe6767ee6a4e0dd6845dd22f5044bf,turbopack/crates/turbo-persistence/src/compression.rs,2134,2558,2558,10,0,10
Rust,medium,vercel-next.js.git,0d613062017062259a00138e64b07c081f26993b,turbopack/crates/turbopack-core/src/raw_module.rs,984,1487,1487,18,3,21
Rust,medium,vercel-next.js.git,11823f8471cec98a093fd3af6d4193838da0b667,turbopack/crates/turbo-persistence-tools/src/main.rs,2120,2171,2171,3,2,5
Rust,medium,vercel-next.js.git,14c1f8c6e9c107e2fab2e50c89b157e9aa570f95,turbopack/crates/turbo-tasks-macros/src/global_name.rs,374,1315,1315,36,2,38
Rust,medium,vercel-next.js.git,1bc8f559932c83ff8d863a35c4a1b2f9ebafd900,turbopack/crates/turbopack-node/src/worker_pool/worker_thread.rs,5105,5091,5105,1,1,2
Rust,medium,vercel-next.js.git,2307bf6e521a6969423f7010cdd36d4210d1b7a9,turbopack/crates/turbo-tasks-env/src/filter.rs,1617,1635,1635,2,2,4
Rust,medium,vercel-next.js.git,236a76dd0fb61196dfb4da1568c0eb42c5d17283,turbopack/crates/turbopack-ecmascript/src/references/esm/dynamic.rs,6294,6184,6294,4,7,11
Rust,medium,vercel-next.js.git,2ba4d6ee9dcf91fd0cb27167afdcd5e0a0322f52,turbopack/crates/turbopack-node/src/lib.rs,3527,3730,3730,7,2,9
Rust,medium,vercel-next.js.git,384cb2dadfa12bca55a883c7f1c7e37f22bb5a5a,turbopack/crates/turbo-persistence/src/lookup_entry.rs,2679,3495,3495,25,0,25
Rust,medium,vercel-next.js.git,5070ad0df4f7fa9b448516035cdea4738814706b,turbopack/crates/turbo-tasks-fs/src/virtual_fs.rs,2891,2763,2891,2,8,10
Rust,medium,vercel-next.js.git,5c70b4beaa80ec7031284153ba012b243788ef1e,turbopack/crates/turbopack-static/src/ecma.rs,4967,6095,6095,40,12,52
Rust,medium,vercel-next.js.git,6144980ce306a1d962304f1e3881ad2b84f5ff92,crates/next-build-test/src/main.rs,7377,7417,7417,1,0,1
Rust,medium,vercel-next.js.git,61bf6f633f26a6eadee31693fe4b11c5f43e97cd,crates/next-core/src/next_server_component/server_component_module.rs,5539,6322,6322,22,2,24
Rust,medium,vercel-next.js.git,6a73374215e86da6e847526cdca7418f4450a1a1,turbopack/crates/turbo-tasks-backend/src/utils/dash_map_multi.rs,7980,8621,8621,8,0,8
Rust,medium,vercel-next.js.git,75df0bb46934fd936e82c728a319b4145873a7bd,crates/next-api/src/instrumentation.rs,8714,8712,8714,2,2,4
Rust,medium,vercel-next.js.git,75df0bb46934fd936e82c728a319b4145873a7bd,crates/next-api/src/paths.rs,5733,5697,5733,18,19,37
Rust,medium,vercel-next.js.git,7640d0bd3c35575ddc8937be4552664a52135b7b,turbopack/crates/turbo-persistence/src/key.rs,6241,6062,6241,5,13,18
Rust,medium,vercel-next.js.git,7b2c80e24ab4609041bd9b2f31a2bc76e3ebca01,crates/next-api/src/dynamic_imports.rs,8867,7756,8867,22,35,57
Rust,medium,vercel-next.js.git,855f0a3f5251fc46796bbeeb7dd30b6f264d1f6b,turbopack/crates/turbopack-ecmascript/src/annotations.rs,1095,833,1095,0,8,8
Rust,medium,vercel-next.js.git,89f3649a00f6ed5c35949e3683e054ad509bd679,turbopack/crates/turbo-tasks-backend/tests/emptied_cells_session_dependent.rs,2273,2505,2505,25,22,47
Rust,medium,vercel-next.js.git,89f3649a00f6ed5c35949e3683e054ad509bd679,turbopack/crates/turbo-tasks-backend/tests/operation_vc.rs,1148,1186,1186,2,2,4
Rust,medium,vercel-next.js.git,8e9f9514c494ef90fd6d453f4c95884aba287d15,turbopack/crates/turbo-persistence/src/lib.rs,2378,2429,2429,3,0,3
Rust,medium,vercel-next.js.git,924d39dcef03fe6cf75eb5c7a4e76cb2c61c9286,turbopack/crates/turbo-tasks-bytes/src/bytes.rs,3363,3373,3373,4,3,7
Rust,medium,vercel-next.js.git,924d39dcef03fe6cf75eb5c7a4e76cb2c61c9286,turbopack/crates/turbo-tasks-fs/src/util.rs,2135,2209,2209,3,3,6
Rust,medium,vercel-next.js.git,924d39dcef03fe6cf75eb5c7a4e76cb2c61c9286,turbopack/crates/turbopack-core/src/asset.rs,4689,4924,4924,10,4,14
Rust,medium,vercel-next.js.git,924d39dcef03fe6cf75eb5c7a4e76cb2c61c9286,turbopack/crates/turbopack-core/src/source_pos.rs,4673,4675,4675,1,1,2
Rust,medium,vercel-next.js.git,9404b901ab8c2fbc935c75258a48c08f3d192391,turbopack/crates/turbopack-core/src/version.rs,9905,9962,9962,7,5,12
Rust,medium,vercel-next.js.git,9cee46cd4431e1cbb9fa8adc2523710630a929d9,turbopack/crates/turbo-tasks-backend/src/backing_storage.rs,9103,9049,9103,15,16,31
Rust,medium,vercel-next.js.git,9e4e6d6f2057d6823ee8debcfa227085b4fdb67a,turbopack/crates/turbopack-css/src/references/mod.rs,5874,5726,5874,8,14,22
Rust,medium,vercel-next.js.git,a4c1a0cd72e0cfbe4d62fe244364a98fa209d463,crates/next-core/src/tracing_presets.rs,1239,1249,1249,2,2,4
Rust,medium,vercel-next.js.git,b0facee66d1802a9d11bf7f1fc190e4f5cd096d8,turbopack/crates/turbopack-ecmascript/src/chunk/placeable.rs,9682,9671,9682,1,2,3
Rust,medium,vercel-next.js.git,ccad4853e4ab908eac4f39e656f43bb2d9ab9ae2,turbopack/crates/turbopack-browser/src/ecmascript/list/version.rs,2522,2521,2522,3,4,7
Rust,medium,vercel-next.js.git,cf7103771b15d16cb6059876385e2765e942d102,turbopack/crates/turbopack-core/src/debug_id.rs,2287,2264,2287,4,6,10
Rust,medium,vercel-next.js.git,d23af53268d062ff70b7c12322750b85ed3a76ba,turbopack/crates/turbopack-core/src/output.rs,9317,9935,9935,24,7,31
Rust,medium,vercel-next.js.git,d7de6f105ce82e9ec6561bbb94655ee8bcf61421,turbopack/crates/turbo-tasks-backend/tests/trait_ref_cell.rs,3814,3800,3814,1,1,2
Rust,medium,vercel-next.js.git,d7de6f105ce82e9ec6561bbb94655ee8bcf61421,turbopack/crates/turbopack-core/src/resolve/error.rs,6819,6805,6819,1,1,2
Rust,medium,vercel-next.js.git,e4cae3708480366826d8a6f42865f73072f9f760,turbopack/crates/turbopack-nodejs/src/ecmascript/node/entry/runtime.rs,7194,7202,7202,3,3,6
Rust,medium,vercel-next.js.git,f93a867d7741214ed6544a0ff673f498ca69234b,crates/next-custom-transforms/src/transforms/debug_fn_name.rs,6288,6288,6288,2,2,4
Rust,medium,vercel-next.js.git,fe174a322fd65f61b51efc7525c605334b93c30f,turbopack/crates/turbopack-ecmascript-runtime/src/browser_runtime.rs,7536,7915,7915,13,7,20
Rust,medium,vercel-next.js.git,ff636469afd7809258c341aaa9ba40e5506c96fd,turbopack/crates/turbopack-ecmascript/src/side_effect_optimization/locals/module.rs,6752,7404,7404,29,12,41
Rust,medium,zed-industries-zed.git,00bee4515e2c69fbcedcb7032420ce9dafce6aa7,crates/git_ui/src/git_panel_settings.rs,2679,2763,2763,2,0,2
Rust,medium,zed-industries-zed.git,046b173b8720dd335ab8ee47350c0f3cde087f4a,crates/agent/src/tools/spawn_agent_tool.rs,8183,7503,8183,8,11,19
Rust,medium,zed-industries-zed.git,14f37ed5024bbccff2200797d1d9bf69aee01d66,crates/gpui/examples/scrollable.rs,2038,2309,2309,15,1,16
Rust,medium,zed-industries-zed.git,14f37ed5024bbccff2200797d1d9bf69aee01d66,crates/scheduler/src/clock.rs,1061,1078,1078,3,1,4
Rust,medium,zed-industries-zed.git,1f5d2808703c8bb47661d5e820129d2091dd9eba,crates/eval_cli/src/headless.rs,4438,4524,4524,4,0,4
Rust,medium,zed-industries-zed.git,1fec1cabff1d81bb42cbf7a1bd3194c28282bf71,tooling/xtask/src/tasks/workflows/extension_tests.rs,5420,5503,5503,5,3,8
Rust,medium,zed-industries-zed.git,2cc7d17f345df9fdf8c062cbcc041af7e9fd6c9c,crates/fs/tests/integration/fake_git_repo.rs,6895,5335,6895,95,126,221
Rust,medium,zed-industries-zed.git,38fa78cec7afbe24259ba30b5b499a90b348d378,tooling/xtask/src/tasks/workflows/deploy_collab.rs,6543,6576,6576,5,5,10
Rust,medium,zed-industries-zed.git,4b60e639bc0c75c79f3b82134ae44a67ddd351a7,crates/agent/src/tools/update_plan_tool.rs,9163,6848,9163,11,77,88
Rust,medium,zed-industries-zed.git,4e8937b62d8b14e22d82a0ea4a06f4fc280f1491,crates/agent_ui/src/model_selector_popover.rs,4594,4385,4594,6,11,17
Rust,medium,zed-industries-zed.git,4e8937b62d8b14e22d82a0ea4a06f4fc280f1491,crates/ui/src/components/ai/configured_api_card.rs,4862,4876,4876,5,4,9
Rust,medium,zed-industries-zed.git,5c91ebf1fe9f8716a945a669b2e9ebeb83cb6fbe,crates/collab/src/db/tables/project_repository_statuses.rs,1198,1268,1268,2,0,2
Rust,medium,zed-industries-zed.git,5ef898d61ebf71c8d9b10cb5c975551b5715ef67,crates/edit_prediction_ui/src/edit_prediction_ui.rs,7477,7402,7477,1,9,10
Rust,medium,zed-industries-zed.git,67d7f99891a7bf1b2f83d47fe3bbdaf02af13ba0,crates/workspace/src/history_manager.rs,4282,4362,4362,6,3,9
Rust,medium,zed-industries-zed.git,68cb60afdd53007496320a54b9ef8da12abfa5d9,crates/feature_flags/src/flags.rs,1594,1593,1594,1,1,2
Rust,medium,zed-industries-zed.git,690d5af735a5253ad40d83c97b9e25e439c5a74d,crates/ui/src/components/label/highlighted_label.rs,7881,8696,8696,35,1,36
Rust,medium,zed-industries-zed.git,746ecb082d3d88eabc9bfb74695e4af77b1aa85e,crates/editor/src/inlays.rs,6099,6159,6159,4,2,6
Rust,medium,zed-industries-zed.git,7b519477f0df7d4dfef2314e21a1124917989787,crates/extension_host/src/wasm_host/wit/since_v0_0_4.rs,5421,5449,5449,3,3,6
Rust,medium,zed-industries-zed.git,7baf5dc04ed3f7c0d979dbce813b253a58f894e1,crates/feature_flags/src/flags.rs,1384,1603,1603,10,0,10
Rust,medium,zed-industries-zed.git,820774ac89707d51e81297695a443e97619db6fc,crates/agent/src/tools/spawn_agent_tool.rs,7503,6748,7503,7,28,35
Rust,medium,zed-industries-zed.git,8a51acec331cb513c5d6c67e35f8421d8d65d658,crates/feature_flags/src/flags.rs,1223,1222,1223,1,1,2
Rust,medium,zed-industries-zed.git,977cd6ac7e18ae0d0c4d528bb6bb1e987fd7b9d0,crates/platform_title_bar/src/platform_title_bar.rs,7498,8509,8509,36,4,40
Rust,medium,zed-industries-zed.git,977cd6ac7e18ae0d0c4d528bb6bb1e987fd7b9d0,crates/workspace/src/status_bar.rs,7100,7391,7391,11,3,14
Rust,medium,zed-industries-zed.git,c05e5859c688a8eeecedace728be4e31172cca09,crates/gpui/src/gpui.rs,8861,8861,8861,1,1,2
Rust,medium,zed-industries-zed.git,c40cc0cd6ef0ee3a392325081684a7e2776fe8e0,tooling/xtask/src/tasks/workflows/extensions/bump_version.rs,3591,3623,3623,1,1,2
Rust,medium,zed-industries-zed.git,f05d756913c66e05eeb83343b847a2799b926e41,crates/agent/src/tools/spawn_agent_tool.rs,8582,8901,8901,11,0,11
Rust,medium,zed-industries-zed.git,f31b0690e7de1688cd88f0a8cd91eb9a9661531f,crates/edit_prediction/src/zed_edit_prediction_delegate.rs,8200,7995,8200,3,8,11
Rust,medium,zed-industries-zed.git,f4b04af3dc63d23ab0fb70527d7e0938c81ef4d0,crates/agent/src/native_agent_server.rs,4544,4475,4544,3,5,8
Rust,medium,zed-industries-zed.git,f4e65d89884bd78cbbc3acf560193201b352e25d,crates/project/tests/integration/ext_agent_tests.rs,7260,7168,7260,6,9,15
Rust,small,GyulyVGC-sniffnet.git,03b1505f5db8b8c975cca0fdd9d9910dbdf4282e,src/networking/types/traffic_direction.rs,407,336,407,2,7,9
Rust,small,GyulyVGC-sniffnet.git,07841506627e9309f4e8e4b4df4fba5dfc11a7a7,src/networking/mod.rs,62,87,87,1,0,1
Rust,small,GyulyVGC-sniffnet.git,07fad71314426bac4020b3be888641720533c96c,src/configs/types/configs.rs,704,722,722,2,2,4
Rust,small,GyulyVGC-sniffnet.git,1a70be36eb3d50a2b7248a76056fe9b3c2f71c82,src/networking/types/mod.rs,477,499,499,1,0,1
Rust,small,GyulyVGC-sniffnet.git,1b200d189f51afcb12ec630ccec4884610e64121,src/networking/types/mod.rs,499,523,523,1,0,1
Rust,small,GyulyVGC-sniffnet.git,28043f62998b585f7a6962ea76199190605ad585,src/translations/translations_5.rs,641,723,723,2,0,2
Rust,small,GyulyVGC-sniffnet.git,2929bf1bbc64b41f1a1c3dab117d47ddad8720ca,src/configs/types/configs.rs,836,894,894,5,3,8
Rust,small,GyulyVGC-sniffnet.git,2929bf1bbc64b41f1a1c3dab117d47ddad8720ca,src/gui/types/mod.rs,78,133,133,3,0,3
Rust,small,GyulyVGC-sniffnet.git,2d9c9a06482ff40b759501ba53c1caf73b80e097,src/networking/types/packet_filters_fields.rs,870,870,870,1,1,2
Rust,small,GyulyVGC-sniffnet.git,32772648ad5a6995747a0380da93981d6b72e1e7,src/configs/types/configs.rs,722,766,766,3,2,5
Rust,small,GyulyVGC-sniffnet.git,364300dcad3f4eb0ae3698082ea9b500b0befa4f,src/gui/components/types/my_modal.rs,323,679,679,19,3,22
Rust,small,GyulyVGC-sniffnet.git,37d1cdfcce921dc9f1cf956ff913bf9722ffd086,src/gui/mod.rs,79,83,83,1,1,2
