fixture,preset,side,class,verdict,kind,row,row_drift,drift_matches_neighbours,clean_in_class
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,103,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},103,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,_,104,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,=>,104,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,104,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,|,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,|,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,105,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,106,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,107,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,107,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,107,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,108,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,108,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,108,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",108,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,"""",109,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,string_content,109,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,"""",109,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",109,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),110,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,111,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,111,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,111,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),111,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},112,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),112,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,112,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},113,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},114,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,match,116,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,116,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,116,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,=>,117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,117,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,118,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,118,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,118,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,=,118,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,!,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,[,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,::,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,119,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,120,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,:,120,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,120,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",120,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,:,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",121,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},122,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),122,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,],122,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,122,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,self,124,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,124,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,124,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,125,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,125,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,::,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,::,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,126,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,return,128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,128,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},129,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,=>,130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,130,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,|,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,|,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,131,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,132,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,133,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,133,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,133,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",134,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,"""",135,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,string_content,135,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,"""",135,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,",",135,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),136,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,137,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,137,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,137,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),137,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},138,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),138,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,138,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},139,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},140,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},141,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},142,1,false,0
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,let,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,identifier,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,(,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,identifier,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,),161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,=,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,self,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,.,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,field_identifier,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,(,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,identifier,161,2,true,48
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,),161,2,false,48
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,161,1,false,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,self,162,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,162,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,162,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,163,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,163,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,164,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,self,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,166,1,false,0
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,.,166,0,false,12
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,field_identifier,166,0,false,12
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,.,166,1,false,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,field_identifier,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,::,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,identifier,166,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,(,166,1,false,0
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,identifier,167,0,false,12
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,::,167,0,true,12
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,identifier,167,0,true,12
rust-next-font-imports-generator,Full,before,-+col+edited,painted:Move,(,167,0,false,12
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,type_identifier,167,1,false,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,{,167,1,true,0
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,field_identifier,168,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,168,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,168,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",168,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,field_identifier,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,!,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,[,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,::,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,(,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,{,169,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,::,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,(,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,),170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",170,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,171,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,171,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,171,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",171,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,172,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,172,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,172,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",172,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,173,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,173,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,false,173,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",173,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,},174,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,),174,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,],174,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",174,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,field_identifier,175,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,175,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,175,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",175,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,field_identifier,176,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,176,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,false,176,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",176,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,field_identifier,177,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,:,177,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,identifier,177,1,true,330
rust-next-font-imports-generator,Full,before,row+-+same,painted:Move,",",177,1,true,330
rust-next-font-imports-generator,Full,before,row+-+edited,painted:Move,},178,1,false,48
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),178,2,false,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),179,1,false,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,),179,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,;,179,1,true,0
rust-next-font-imports-generator,Full,before,row+col+edited,painted:Move,},180,1,false,0
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,4,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,4,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,::,4,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,4,0,true,12
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,if,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,let,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,::,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,(,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,),22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,=,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,&,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,.,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,field_identifier,22,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,let,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,::,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,(,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,),23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,=,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,&,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,*,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,*,23,0,true,20
rust-next-font-imports-generator,Full,after,-+-+edited,painted:Move,identifier,23,0,true,20
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,let,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,=,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,self,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,&,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,.,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,field_identifier,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,(,24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),24,0,true,12
rust-next-font-imports-generator,Full,after,-+col+edited,painted:Move,),24,0,false,12
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,{,25,1,false,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,self,26,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,26,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,26,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,27,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,27,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,;,28,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,let,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,:,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,type_identifier,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,<,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,type_identifier,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,<,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,type_identifier,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,>,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,",",30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,>,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,=,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,identifier,30,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,31,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,31,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,32,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,32,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,(,32,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,),32,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,.,33,1,true,0
rust-next-font-imports-generator,Full,after,row+col+edited,painted:Move,field_identifier,33,1,true,0
