language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations,exit_status
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/cairo/cairoimageloader.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,include/guichan/irrlicht.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/cairo/cairofont.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,2f06cf2f9942d35f69493d2d4b23502f0409bb4b,src/directx3d/directx3dinput.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/include/ffcontainer.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,demos/ff/src/fflistbox.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/allegro/allegrographics.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/contrib/opengl/oglftfont.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/focuslistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/hge/hgegraphics.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/input.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/mouseinput.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/openlayer/openlayerfont.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/sdl/sdlgraphics.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgetlistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/listbox.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,include/guichan/widgets/window.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/basiccontainer.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/event.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/guichan.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/inputevent.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/opengl/openglimage.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/sdl/sdl.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/checkbox.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,c13a939ed4d205f2686f8a555cd42fbeaa893665,src/widgets/scrollarea.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,d7e684fe45371532796d5b18005f10760ac7dfd8,src/widgets/tabbedarea.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,cb9a7ffb898f05f2ca6eebd2504f566b279527b5,include/guichan/selectionlistener.hpp,0,0,0,0,failed_to_read,,,,,
CPP,,darkbitsorg-guichan,3b8b9bf27df97bbd90c0023022ff59240c503179,include/guichan/gui.hpp,0,0,0,0,failed_to_read,,,,,
C,,dimpase-autocliquer,4cc717b735a608f959671c36e793a6d091555757,include/cliquer/set.h,0,0,0,0,failed_to_read,,,,,
ShellScript,,dimtpap-obs-scale-to-sound,e3984990b698bd773b17246b61a71e76d78822c4,.github/scripts/.build.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,doron-cohen-antidot,b494cef5e089895e413337bfffbd47390fd1d770,tests/integration/testdata/init_zsh_default.zsh,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,fddacd817e788f8b777d2a7e946e43fa5fb29e3b,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
Scala,,flowdalic-sendxmpp,de85045de21eeedf31ac5e8bd90b6aa0cbc0aff9,sendxmpp.sc,0,0,0,0,failed_to_read,,,,,
CPP,,fonttools-pyclipper,8aefba84b5a21e27fd0572b2f61810e3158e8585,src/clipper.cpp,0,0,0,0,failed_to_read,,,,,
C,,freaklabs-chibiArduino,bcea1e8f29a21dcf9b59bc1f55958653cbc274e2,chibiUsrCfg.h,0,0,0,0,failed_to_read,,,,,
C,,freaklabs-chibiArduino,5da33c63ad101643479c5f1b1cca8ca9179000f1,chibiUsrCfg.h,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,c64b4b7946f56d03ecb7e06cca58c2b0f2ca43c1,ftplugin/python_pydoc.vim,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,cad717b0f67d6b2e1520be2b9f562b7f522493d2,ftplugin/pydoc.vim,0,0,0,0,failed_to_read,,,,,
Vimscript,,fs111-pydoc.vim,14ffe6cdd74e086271e4eb07ba94fe4bd5b94e26,pydoc.vim,0,0,0,0,failed_to_read,,,,,
ShellScript,,garabik-grc,b16ae2647dfcf06eab48ce3e82ccdbc2e60095ea,grc.zsh,0,0,0,0,failed_to_read,,,,,
C,,gnif-mod_rpaf,87766427b86afdff5467378bd341e59854b1814e,mod_rpaf.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,go-delve-delve,997463564b7d53d72fc4f664b4382459470eb319,.teamcity/settings.kts,0,0,0,0,failed_to_read,,,,,
CPP,,gogglesmm-gogglesmm,07150e614037005640ab58a9d44f5eea01c54592,cfox/lib/fxkeyboard.cpp,0,0,0,0,failed_to_read,,,,,
C,,gsteele13-spyview,4a92a1b690e5d1e2fff8b788876a2c941b952267,spyview/eng.C,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c1a145bb75ff40610d128faedf9ac1752ede6510,libiptcdata/iptc-data.h,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c1a145bb75ff40610d128faedf9ac1752ede6510,libiptcdata/iptc-tag.h,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,a08baa11692bc12089a3e03cc341508d8f65c5a8,python/pyiptcdatamod.c,0,0,0,0,failed_to_read,,,,,
C,,ianw-libiptcdata,c0b8a760a9913cd81f2d130b2cc05c6242cac857,python/pyiptcdataset.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,ingokegel-jclasslib,5f2749d55b75dfc3af77fafc9a619061ed238af5,buildSrc/build.gradle.kts,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,1ee846b60f055363a7f36a5d43951ae2b95fef75,src/hal_cm_g9.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f129f54f6d6040695a8e5ea6743f986d5aa7380a,src/hw_interface_g75.c,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,ef4ab4b750b264e8ce9cbf255ff5c5ee915e213e,src/cm_program.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,cfd62c90241d37a9e374cf96f53a1f50cb842f47,src/hw_cmd.h,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,c3a99396cf864266a283a07baedf45e128e9418d,src/cm_task_internal.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,f9fdd5109ecc5c0c08a406a449dc9a1ed98fc9b1,src/hal_cm_g8.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,f9fdd5109ecc5c0c08a406a449dc9a1ed98fc9b1,src/hw_interface_g75.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,defc713138b72f94ffa34e29ae4a607e63fed59b,src/hw_interface.c,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,4ebe83fb256286ba96f4774da8973538e7193f7b,src/cm_device.cpp,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_device.h,0,0,0,0,failed_to_read,,,,,
C,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_kernel_data.h,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_surface_2d_up.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,intel-cmrt,8d3711b542feacd8a11c7c33aaef2c9292dcb3f2,src/cm_thread_space.cpp,0,0,0,0,failed_to_read,,,,,
C,,ipmitool-ipmitool,7c47cf75f415df17539e38ec8aac740ae0d05e9d,src/plugins/ipmi_intf.c,0,0,0,0,failed_to_read,,,,,
C,,irill-camlbz2,fcfc5646679c84d8360de03508f6a0863e2f5ea9,io.h,0,0,0,0,failed_to_read,,,,,
HTML,,jaafreitas-mkgallery,f0e241b74ddfc504e29aefd9fe2b1cfe3d471e50,docs/Bugs.html,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,ef5ccff6ea9b12b82698aee24e6661de13d242df,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,f5dca5e46edd92537f0e9164511a974a1edbcd79,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,275313479411ac51bfd3790be4254736518d8a7a,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,22c69400ff6d79f47778fa797254cd291dfa1314,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,junit-pioneer-junit-pioneer,416a38daf16da386d348685ed1b22d97046b16ba,settings.gradle.kts,0,0,0,0,failed_to_read,,,,,
ShellScript,,keis-git-fixup,596fa65caf7a2c453fd9786bb446fb5878ec37b6,completion.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,keis-git-fixup,ec51e7b5c3ca28cd570d260242e5a59bedfd254f,completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,koron-cmigemo,3962d7ba10c5dfe9f57d60ff69994c15ab68c69e,src/rxgen.c,0,0,0,0,failed_to_read,,,,,
C,,libharu-libharu,d3ec750ed6faf48f31a5f0bf2db59a647367c6e2,demo/outline_demo.c,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,93a8dc3bcf2976a785bbd81dfaa941dc437ae731,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,a4ff1098a190e7b7cc27f507398082410c04eefe,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,82235acb1b08fed79199c13d65aa0b7df0229d3d,noad.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,madmartin-noad,d2be29c5fc324bf4e3684bc36273aad7f35aa57c,noad.cpp,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,c18959a6f1f0dbc7167e65848a5c41d73df9ab7c,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,bd16d42eeefecbfb728300434785e8d64255300e,async_test.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,a9ca05110910bdc738f6c88d6fbe2d1043c31490,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,58f7ba70f05e75802299848e7e31c7d7a7fd0c97,async.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,mafredri-zsh-async,6c69d62ce508bedf6811d53d6390ee6b1566a950,async_test.zsh,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,36d634c8a4765040d931641f8744320e4d546034,src/mainwindow.c,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,3515ff1a108f3ec535d6c7f590729b3e315f3917,src/mainwindow.c,0,0,0,0,failed_to_read,,,,,
C,,magnush-mhwaveedit,3515ff1a108f3ec535d6c7f590729b3e315f3917,src/sound-portaudio.c,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/ActiveIndicator.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Blender.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Icon.h,0,0,0,0,failed_to_read,,,,,
C,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/MenuItemWithWorkspaces.h,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/Text.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,3724cde2d77748c8ea0b519061a98e5d9d8f6380,src/WindowStack.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,176a87761ba72a6f975d77e462a2fe5f38574c2a,src/Menu.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,b4e9ecf22d0b00e3475e77dab2593fd35a5b2236,src/Menu.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,b4e9ecf22d0b00e3475e77dab2593fd35a5b2236,src/TransparentWindow.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,markusfisch-PieDock,ac35c4ba0b792b9a8e804ba60f22e5f4a70bfc93,src/IconMap.cpp,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,74109ab8a92dbb3bc4ba6a49dfc416c3f1ef3028,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,ba29e5bfea8aa7c6eaab4b580655072a842fb357,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
Python,,meerk40t-svgelements,0867b70631676272b2e8d7a5dc4f858bce8e0fe8,svgelements/svgelements.py,0,0,0,0,failed_to_read,,,,,
C,,miguelmarco-libbraiding,8586aa35a67baf5f4cba29bda6e08ae614633c65,lib/braiding.h,0,0,0,0,failed_to_read,,,,,
CPP,,miguelmarco-libbraiding,933144af38455d414d2434dff95fe064fad644c8,lib/braiding.cpp,0,0,0,0,failed_to_read,,,,,
C,,olivluca-vdr-actuator-plugin,a8003c58f509a3aa8eb42588a15c2ff7d4541122,actuator.c,0,0,0,0,failed_to_read,,,,,
CPP,,openscenegraph-OpenSceneGraph,c53eae5dd7b6e8aba36db72ff4ad7b77864f6ce3,src/osgPlugins/OpenFlight/Registry.cpp,0,0,0,0,failed_to_read,,,,,
C,,pbiering-ipv6calc,c949dd8426875cc183984c262091e7b40fa4a940,databases/ieee-oui/dbieee_oui.h,2286721,2288551,569846,570251,timed_out,,,,,
ShellScript,,poetaman-arttime,1f96632bb5e85693a499ef41f3eb1adb64d2bd6a,share/arttime/src/arttime.zsh,0,0,0,0,failed_to_read,,,,,
C,,rollinhand-libdbf,f5d08f05fbbc2b780188a263fcf0db14c8d71e1f,include/libdbf/libdbf.h,0,0,0,0,failed_to_read,,,,,
ShellScript,,rossmacarthur-sheldon,a804ff231e48a9c7e6895871da9ea926e017058d,completions/sheldon.zsh,0,0,0,0,failed_to_read,,,,,
CPP,,sebaro-Yarock,3cdc8910a6dec9054913dcdd8e804bb79b53b861,src/widgets/main/menumodel.cpp,0,0,0,0,failed_to_read,,,,,
C,,segin-matwm2,038b4ca85e690e66e159d032123b858d0c7c5445,screens.c,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,7cb04449a3936d1d24a16ff08d4844d0e0a148c8,tvision/classes/wingr/wingrscr.cc,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,db2cc66b4745a0a11875f51a099ab6a1ee98b5a0,tvision/classes/tview.cc,0,0,0,0,failed_to_read,,,,,
CPP,,set-soft-tvision,72482b7cfbc616c924b62dcf2c93d685c9c269f7,tvision/classes/tresfile.cc,0,0,0,0,failed_to_read,,,,,
CSharp,,silnrsi-teckit,d60c1265dc6c39b988efdd8eefeb0fdfa1181434,zlib-1.2.13/contrib/dotzlib/DotZLib/GZipStream.cs,0,0,0,0,failed_to_read,,,,,
C,,skk-dev-skktools,9f71fb8496a39a76dccf219f84c079eaf2edc05b,skkdic-count.c,0,0,0,0,failed_to_read,,,,,
Ruby,,skk-dev-skktools,43e21323096bb31770f66fc60f14a11580030677,convert2skk/ipadic2skk.rb,0,0,0,0,failed_to_read,,,,,
Ruby,,skk-dev-skktools,7d857d554509b279bfac044bf1fda93f38a8fd0f,filters/conjugation.rb,0,0,0,0,failed_to_read,,,,,
C,,smbolton-hexter,eaf9b2026380022771060b84e0cf8abb348fb428,src/gui_retro_console.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,1f819a3e937f6f6b2df454a8260a17c3ca33d90a,lib/actions.sh,0,0,0,0,failed_to_read,,,,,
ShellScript,,sukria-Backup-Manager,2bdaed96816c7910de82dd981e68780bb2e5372e,lib/files.sh,0,0,0,0,failed_to_read,,,,,
Scala,,supercollider-supercollider,215a938339950d618d3ffd71f8b792ff4a1259a5,SCClassLibrary/JITLib/GUI/TaskProxyGui.sc,0,0,0,0,failed_to_read,,,,,
C,,tevador-polyseed,e2422254260f38347e3c28e9bcc11dd981d40ba1,src/lang_pt.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,6450ac3221783c438b7e98f71cc6e72f1290fee2,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,e1514510b7a77d77a9168ac12fd5bc7c0d1bb884,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
C,,theabolton-whysynth,093d71aee865ac106bf09f9122b299bc84a43d62,src/whysynth_voice_render.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,tj-git-extras,18d101732552c0bfba53cccb572de4f95c4ae9ae,etc/git-extras-completion.zsh,0,0,0,0,failed_to_read,,,,,
C,,tomac-yersinia,a5bdd5fd5786600244a7630d7335a6700168e6c9,src/ncurses-interface.c,0,0,0,0,failed_to_read,,,,,
C,,tree-sitter-grammars-tree-sitter-vim,dfd1fddcdedebeacc52e930e8dc0065afeeba186,src/parser.c,4562968,4578599,1335615,1340793,timed_out,,,,,
C,,tree-sitter-tree-sitter-java,5e62fbb519b608dfd856000fdc66536304c414de,src/parser.c,2620792,2620883,813592,813621,timed_out,,,,,
C,,tree-sitter-tree-sitter-ql,5e2670104844adff5b10c5a6ee6a0225c293b37d,src/parser.c,1917113,1917266,590339,590405,timed_out,,,,,
C,,tree-sitter-tree-sitter-rust,5b8dd577b2b2d12a08b3ca9aa6299214e14bd90f,src/parser.c,6396647,6451566,1961362,1977131,timed_out,,,,,
C,,tree-sitter-tree-sitter-rust,5274df6aa92d9016edf566aeff4d77206184dfaa,src/parser.c,6129829,6153016,1874260,1881543,timed_out,,,,,
C,,tree-sitter-tree-sitter-typescript,e45cb3225bf47a04da827e4575b9791523d953fd,tsx/src/parser.c,8938084,8645201,2587626,2507708,timed_out,,,,,
C,,tsyrogit-zxcvbn-c,afd7481dfc80bdcf09166d9831cfad8122313165,zxcvbn.c,0,0,0,0,failed_to_read,,,,,
Kotlin,,udalov-kotlin-vim,53fe045906df8eeb07cb77b078fc93acda6c90b8,extra/generate-stdlib-class-names.main.kts,0,0,0,0,failed_to_read,,,,,
Kotlin,,udalov-kotlin-vim,cfa6be8fade1022e11f9693b9ad66f02e408393a,syntax/generate-stdlib-class-names.main.kts,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,e1bcbb1f9aade71fb22043eda94e42bbfb4b8f46,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvd,916bd99763642240cbc0932c83ac5be9c68f8fb2,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvdswitch,2906f2d1b7e1c5931b3d05156569d6061eb6b9b5,commands.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-dvdswitch,2906f2d1b7e1c5931b3d05156569d6061eb6b9b5,helpers.h,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,a1a98bf76178df893addb968f2af9369da1a537b,lcdtranstbl.h,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-lcdproc,d4acf91a5ebc13da557af6a5388b9502df86148b,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-remoteosd,f1705e7c5e5d7f3cdfb9606cebadb7e12eddabc6,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-sleeptimer,2102f7afaf67855011775d6d75d4501b79a6ad0b,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-sleeptimer,393b71268991b320406f1fd38bb5cf04663a7ae8,i18n.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,77808ab28a1dcd7f097c28906696e71cf12e8ac5,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,ad67d3c34bcc34135a53d4a236c00f7cf64c32a6,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,97501a96193c7e08f4e45721fbcc051407656db8,teletext-chars.h,0,0,0,0,failed_to_read,,,,,
C,,vdr-projects-vdr-plugin-ttxtsubs,e7c8bd88a93ec74943399f3c7b60efd00e92054d,ttxtsubs.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,vim-scripts-frawor,0f87da66e2b6611f22929b5d81037243460b782c,tools/profile.zsh,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,75424b92d41b41e3d2a00f17db46d9281364334d,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
C,,wanpinglee-MOSAIK,5d4ce9822c85adec557bbcd86d739f6515824d2f,src/CommonSource/Config/Mosaik.h,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,59b4f70ba48258e2c507818ee35b5f7bd97d22f5,src/MosaikJump/JumpMain.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,fdfe76f7f5a6dfd32072b5dd2616e445f047497e,src/MosaikAligner/AlignmentThread.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,bf16c9a1adf6feff85fea88cb9d3dc07829beb84,src/CommonSource/Utilities/TimeSupport.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wanpinglee-MOSAIK,c2581d2b5ec9b648cf9db9cec064d3cc5ffffbad,src/MosaikAligner/AlignmentThread.cpp,0,0,0,0,failed_to_read,,,,,
CPP,,wez-atomicparsley,37136e9d85294975be518176a7b2b3660f568cfd,src/parsley.cpp,0,0,0,0,failed_to_read,,,,,
C,,wez-atomicparsley,d91c24cf27f9b17a6ede12aadf6bb15809a515df,src/AtomicParsley.h,0,0,0,0,failed_to_read,,,,,
ShellScript,,wting-autojump,b2f243ee17e918821e2d15a1de5e20b0f7f981f2,bin/autojump.zsh,0,0,0,0,failed_to_read,,,,,
C,,zapping-vbi-zvbi,ae143105863a9b8ecc9e46b91df011360e617f8f,src/misc.c,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,23f294345584162a73f43e9616556fcca4bd9ce0,src/config.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,3ecc53dfe29442ecc4bcb7f3af6c3a263407ab7c,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,6c634c1e35cd6093ad01bb6002f63aa5c0f6a3b6,src/start.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,7682c13860597ce09e672faeae7d3429d5460dcc,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,7afb7364f1ba5cb87eb616516c9a7fa4b86539b6,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-autosuggestions,0f0f221180b1fec3254e74d8d657c3a929870b1b,zsh-autosuggestions.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,da5f0673b9a464c702f042a8a18d8ce2d08ac6e8,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,36505c46c76c02ee0e9a7eb149ee555fb5ae6545,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,f7c8d3157b77c8ae5c4a8236692cf5c4a39e1c87,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-history-substring-search,8224802bda08ef2e532b2a861b7e5c3b9104bf99,zsh-history-substring-search.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,0b5b3dcc0c603c9e1b3ad9d59b3d923a4b2d2437,highlighters/main/test-data/parameter-to-global-alias.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,0ddb1a8d51205d53ea283e9fdd5135eb4039fec8,zsh-syntax-highlighting.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,zsh-users-zsh-syntax-highlighting,205bc7ea199cfd4cded51d465baad63b3d7f3aad,highlighters/main/main-highlighter.zsh,0,0,0,0,failed_to_read,,,,,
CPP,,intel-metrics-discovery,f3b8faa6337ffd52e8e53a3f878543f2e35b7fdc,instrumentation/metrics_discovery/codegen/md_metric_sets_ACM_GT3.cpp,21200029,19347311,3937712,3772900,timed_out,,,,,
TypeScript,,Maproom-qmapshack,4e13e8e23bc07316940939a35e9a4696e356c464,src/qmapshack/locale/qmapshack_ca.ts,854418,1004723,230476,280963,timed_out,,,,,
ShellScript,,Aloxaf-fzf-tab,4398f451c8cc8fa77b011d192751dfcb7320df5e,fzf-tab.zsh,0,0,0,0,failed_to_read,,,,,
ShellScript,,Aloxaf-fzf-tab,5b660107ef8bcbb733b6af27d9360e3db38800e0,fzf-tab.zsh,0,0,0,0,failed_to_read,,,,,
Kotlin,,AsamK-signal-cli,7feba3c8c730f39377c1f8c85fc4ec804695457f,build.gradle.kts,0,0,0,0,failed_to_read,,,,,
