language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/coherence/default-item-normalization-ambig-1.rs,428,376,156,154,ok,0.32302200000000003,55808,187246,156
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/allowed-cross-crate.rs,457,405,152,150,ok,0.32337499999999997,55808,188916,152
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/out-of-order.rs,312,260,75,73,ok,0.171767,27968,105520,75
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/specialization-trait-not-implemented.rs,593,541,133,131,ok,0.28283600000000003,55808,181842,133
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/defaultimpl/specialization-wfcheck.rs,283,231,77,75,ok,0.16761700000000002,27968,96438,77
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/overlap-due-to-unsatisfied-const-bound.rs,627,513,175,171,ok,0.388463,55808,203420,175
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/source-impl-requires-constraining-predicates-ambig.rs,808,749,135,133,ok,0.32008299999999995,55808,192456,135
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/source-impl-requires-constraining-predicates.rs,592,539,125,123,ok,0.269498,55808,182688,125
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-on-projection.rs,387,335,114,112,ok,0.285627,45120,154444,114
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-overlap.rs,480,428,234,232,ok,0.568442,110976,362916,234
Rust,10-30,rust-lang-rust.git,97e84d5a562ed6bbbf1ce7221e80a0f5326f65ab,tests/ui/specialization/specialization-projection-alias.rs,417,365,129,127,ok,0.392569,55808,177050,129
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/associated-inherent-types/hr-do-not-blame-outlives-static-ice.rs,466,402,131,129,ok,0.266919,55808,178926,131
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/consts/refs_check_const_eq-issue-88384.rs,698,636,151,149,ok,0.390932,55808,182338,151
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/error-codes/E0520.rs,333,280,118,116,ok,0.25364400000000004,55552,174378,118
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/generic-associated-types/issue-87429-specialization.rs,366,345,129,127,ok,0.28037500000000004,55808,186738,129
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/impl-trait/in-trait/alias-bounds-when-not-wf.rs,701,647,95,93,ok,0.213723,28464,112630,95
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/layout/gce-rigid-const-in-array-len.rs,1070,1009,161,159,ok,0.36525199999999997,55808,180328,161
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/rfcs/rfc-0000-never_patterns/never-pattern-is-a-read.rs,291,238,81,79,ok,0.167422,27968,94838,81
Rust,10-30,rust-lang-rust.git,9b0be7857af8e355523b1db8b9e24acfd9be7db1,tests/ui/unsafe-binders/expr.rs,302,249,93,91,ok,0.187707,28224,105886,93
Rust,10-30,rust-lang-rust.git,9b1eb935bcab03b831bf2b952e49da293522c128,tests/ui/type/type-annotation-needed.rs,207,216,54,54,ok,0.088968,14176,53948,54
Rust,10-30,rust-lang-rust.git,ab867a90e1500f0c483a6c6c215e10d213be0447,tests/ui-internal/disallow_span_lint.rs,802,837,282,289,ok,2.2268689999999998,191032,1249227,289
Rust,10-30,rust-lang-rust.git,ae3d87c2a80170371a776a54472bf3d30be871e9,tests/ui/parser/shebang/sneaky-attrib.rs,323,320,39,39,ok,0.148127,14176,51710,39
Rust,10-30,rust-lang-rust.git,ae4ddd2806b7abcabf33fb6ef61f01c5e675c8b9,tests/ui/traits/const-traits/const-closure-issue-125866-error.rs,644,664,235,245,ok,2.454585,273864,1808876,245
Rust,10-30,rust-lang-rust.git,ae4ddd2806b7abcabf33fb6ef61f01c5e675c8b9,tests/ui/traits/const-traits/non-const-op-const-closure-non-const-outer.rs,355,375,109,109,ok,0.204642,27968,104792,109
Rust,10-30,rust-lang-rust.git,b3e4ebd9d27b1367016b1ff83e320d953383d3a5,tests/ui/consts/const-eval/valid-const.rs,427,583,161,215,ok,0.403586,55808,194555,215
Rust,10-30,rust-lang-rust.git,be5f0708e4f493c028120fd2bf1bbadbd4e3bef4,library/std/src/sys/pal/wasm/mod.rs,1057,1011,170,153,ok,0.351422,55808,183124,170
Rust,10-30,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/const-closure-parse-not-item.rs,169,138,65,54,ok,0.125888,21536,81420,65
Rust,10-30,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/const_closure-const_trait_impl-ice-113381.rs,253,222,104,93,ok,0.203821,27968,103294,104
Rust,10-30,rust-lang-rust.git,c521b8084fb910e4a809c0611944fc9404138615,tests/ui/traits/const-traits/ice-112822-expected-type-for-param.rs,415,384,123,112,ok,0.339757,45120,145368,123
Rust,10-30,rust-lang-rust.git,c92bb95f6efafde008e66f48a8e661c3ee702b6c,tests/ui/derives/derives-span-Default.rs,171,268,38,68,ok,0.240135,26168,117881,70
Rust,10-30,rust-lang-rust.git,caeda1869aab15cdd25d43d2de43d43b4cfbee07,tests/ui/kindck/kindck-inherited-copy-bound.rs,390,387,179,179,ok,0.345247,55808,184508,179
Rust,10-30,rust-lang-rust.git,cf47e2cdd43dc9e238035cfbb5f6aa1a03fb2630,src/tools/miri/tests/pass-dep/shims/socket.rs,396,390,104,104,ok,0.19055799999999998,28224,100416,104
Rust,10-30,rust-lang-rust.git,d7706e59a8b30d0dd40000ac639d0983b0816897,src/tools/miri/src/concurrency/mod.rs,728,749,156,162,ok,0.387177,56320,227560,162
Rust,10-30,rust-lang-rust.git,e613b82e4eaed11edddfc90024a5e51c807ece42,tests/ui/impl-trait/unsized_coercion3.rs,654,542,111,107,ok,0.456571,62984,248512,111
Rust,10-30,rust-lang-rust.git,e613b82e4eaed11edddfc90024a5e51c807ece42,tests/ui/mismatched_types/closure-arg-type-mismatch-issue-45727.rs,622,745,112,114,ok,0.32633100000000004,45120,177748,114
Rust,10-30,rust-lang-rust.git,e8a46117795f82f35e2f4087516a8743e28ba174,tests/ui/traits/const-traits/call-const-closure.rs,426,337,120,118,ok,0.705856,91574,609480,120
Rust,10-30,rust-lang-rust.git,e8a46117795f82f35e2f4087516a8743e28ba174,tests/ui/traits/const-traits/call.rs,263,261,70,70,ok,0.149594,28224,94738,70
Rust,10-30,rust-lang-rust.git,e8a46117795f82f35e2f4087516a8743e28ba174,tests/ui/traits/const-traits/gate.rs,325,323,77,77,ok,0.134767,28224,89510,77
Rust,10-30,rust-lang-rust.git,f8bce56b3966c8784060ce875a51f65d18ac659b,tests/ui/associated-consts/associated-const-in-trait.rs,182,308,51,55,ok,0.169147,21682,86196,55
Rust,10-30,rust-lang-rust.git,fb885759e00987f4dbc9fa77edce3bfb963264aa,tests/ui/macros/macro-in-or-pattern.rs,197,351,112,116,ok,0.229214,45120,143688,116
Rust,10-30,rust-lang-rust.git,fed57899b93d6e17b00bf00326d7b9aebdccc6e0,tests/ui/consts/issue-103790.rs,389,319,65,63,ok,0.166038,27968,90878,65
Rust,10-30,rustdesk-rustdesk.git,00293a9902d80f8159fecf46556cfd3db7fc87af,libs/clipboard/src/platform/mod.rs,467,785,138,234,ok,0.473371,102612,326198,234
Rust,10-30,tauri-apps-tauri.git,0650852d147ae4ac427411c9f4cd5d7f4596b010,crates/tauri/src/protocol/mod.rs,256,286,55,60,ok,0.134193,21848,74918,60
Rust,10-30,tauri-apps-tauri.git,232265c70e1c213bbb3f84b5541ddc07d330fce1,crates/tauri-bundler/src/bundle/windows/mod.rs,453,483,65,74,ok,0.201695,28610,113240,74
Rust,10-30,tauri-apps-tauri.git,267368fd4f83e0a71dfb1b72a66d56592a2066bc,crates/tauri-runtime/src/monitor.rs,711,797,115,136,ok,2.0880460000000003,374210,6867231,136
Rust,10-30,tauri-apps-tauri.git,7930dde85c7e8d4c0c2c582b40643cd63aad24c5,examples/helloworld/main.rs,900,565,280,135,ok,6.597304,498380,5931179,283
Rust,10-30,tauri-apps-tauri.git,7a9b920c3ef7c7187f3b7555deaa7a44b3ef1121,crates/tauri-schema-generator/src/main.rs,486,389,54,44,ok,0.481382,14176,59484,54
Rust,100-300,GyulyVGC-sniffnet.git,04e82c063b89adaf68bfb9c1fa371c9ac24b26cc,src/report/types/report_col.rs,4501,4495,1136,1136,ok,4.1579440000000005,442496,1320200,1136
Rust,100-300,GyulyVGC-sniffnet.git,0afd8d24feff179a12b6677cebaad6597eaf95e8,src/networking/types/program_lookup.rs,3333,5769,862,1476,ok,15.405655000000001,1180436,37908063,1478
Rust,100-300,GyulyVGC-sniffnet.git,1db05721cd1d4a9f62eea0afefc32ba14939c39e,build.rs,5581,5901,1448,1512,ok,12.467875999999999,854762,9297519,1528
Rust,100-300,GyulyVGC-sniffnet.git,235e03c9c45afaa0da02cf48017a67963ec23285,src/utils/types/icon.rs,3558,3654,942,856,ok,2.551154,369548,2205953,980
Rust,100-300,GyulyVGC-sniffnet.git,2929bf1bbc64b41f1a1c3dab117d47ddad8720ca,src/gui/pages/thumbnail_page.rs,8519,8503,2523,2529,ok,11.207428,1328910,11245288,2529
Rust,100-300,GyulyVGC-sniffnet.git,334666b187c954c28e9cfe825952c4cd56746742,src/notifications/notify_and_log.rs,8387,8427,2025,2018,ok,5.792753,997428,5077995,2025
Rust,100-300,GyulyVGC-sniffnet.git,3355d1fe7cf10f924c83b0a6fc241293561a8966,src/gui/types/message.rs,5611,5653,994,1002,ok,1.951095,445568,1313451,1002
Rust,100-300,GyulyVGC-sniffnet.git,3355d1fe7cf10f924c83b0a6fc241293561a8966,src/utils/types/icon.rs,3031,3235,782,830,ok,1.766304,223828,841706,830
Rust,100-300,GyulyVGC-sniffnet.git,3ddf0bfebe5fba11f6cda8a3e1e82ca04f356b1f,src/gui/components/footer.rs,7459,7768,2317,2359,ok,12.938972999999999,1583100,20588338,2359
Rust,100-300,GyulyVGC-sniffnet.git,4c5239b643f3637fe7056f7934aae20720fdf3d1,src/gui/styles/text_input.rs,6130,6130,1556,1556,ok,2.7295689999999997,442496,1410504,1556
Rust,100-300,GyulyVGC-sniffnet.git,55ea7b5ce2ea092762757c63ca21e636bc33df4d,src/utils/formatted_strings.rs,8292,8277,2128,2126,ok,4.822224,883840,3180161,2132
Rust,100-300,GyulyVGC-sniffnet.git,6b05b270c6b9acaedb71ee781f65032be398f727,src/translations/translations_4.rs,10930,11639,2236,2378,ok,264.332718,7204244,1880994392,2378
Rust,100-300,GyulyVGC-sniffnet.git,6bcd91767ef119c66e5f473c9eebcb06b945243e,src/networking/types/info_address_port_pair.rs,3483,5734,731,1257,ok,2.269564,465044,1577312,1257
Rust,100-300,GyulyVGC-sniffnet.git,6fccc1c33cbd9bcabfe0b915493d1cf63be007d1,src/networking/types/info_traffic.rs,5054,3651,1173,878,ok,2.844921,389057,1939310,1192
Rust,100-300,GyulyVGC-sniffnet.git,784a64ccb0d702b7a4471d9cd145cf5a93b42ce6,src/networking/types/info_traffic.rs,5929,5844,1196,1196,ok,2.1755440000000004,442496,1367536,1196
Rust,100-300,GyulyVGC-sniffnet.git,7984c1c8c8d1cb514527c4f60e596c863d5dbb48,src/notifications/types/notifications.rs,8952,9058,1982,2028,ok,44.869579,2724014,224338622,2042
Rust,100-300,GyulyVGC-sniffnet.git,7ee989efda0b46bd7d7177bd94583495e7530aec,src/cli/mod.rs,4408,4399,1112,1102,ok,2.7456020000000003,476100,2016168,1112
Rust,100-300,GyulyVGC-sniffnet.git,80e934c9a3c23f51ce8f172f92ddc6a22605a7ec,src/notifications/notify_and_log.rs,5236,5444,1308,1320,ok,11.700600999999999,1275352,31337724,1320
Rust,100-300,GyulyVGC-sniffnet.git,877cb8624bb8a0fcbf9bcfbb2ceeb2b04df5b611,src/gui/styles/types/style_type.rs,7087,8716,1670,2083,ok,4.091722,678016,2189775,2083
Rust,100-300,GyulyVGC-sniffnet.git,8fd9e394ff0b0aff192184aeb48b91d9e378ccbf,src/report/types/search_parameters.rs,9230,9202,2252,2219,ok,10.169624,1538539,77663701,2294
Rust,100-300,GyulyVGC-sniffnet.git,967bb059558d95dbe47fcf0b1125065a4790a206,src/cli/mod.rs,4457,4529,1135,1160,ok,3.344863,511478,2414072,1160
Rust,100-300,GyulyVGC-sniffnet.git,ae068d228bda8e8341fe56dd7960e14371fbbfd7,src/networking/types/data_info.rs,3985,4278,943,1013,ok,1.863183,442496,1347793,1013
Rust,100-300,GyulyVGC-sniffnet.git,b908877b7066d5b127c52d8eb11bf3df8a411235,src/gui/styles/types/palette_extension.rs,3059,3344,738,814,ok,5.288794,850880,11401270,814
Rust,100-300,GyulyVGC-sniffnet.git,c5aadf1a0a4473497f7cb4615586cf08162c4beb,src/chart/types/donut_chart.rs,5003,4574,1418,1353,ok,2.538753,442496,1438969,1429
Rust,100-300,GyulyVGC-sniffnet.git,ca42d83ef5c527df630de6d155dc16c89a16ad47,src/chart/types/preview_chart.rs,6478,6569,1918,1943,ok,6.109136,1012586,5957716,1943
Rust,100-300,GyulyVGC-sniffnet.git,cc1285257b960439cb07f9b1d7e811be2bd6e6e2,src/configs/types/config_window.rs,4056,3778,1283,1163,ok,10.630766,691036,7845344,1315
Rust,100-300,GyulyVGC-sniffnet.git,cc1285257b960439cb07f9b1d7e811be2bd6e6e2,src/main.rs,4536,4544,1186,1186,ok,2.11893,442496,1368094,1186
Rust,100-300,GyulyVGC-sniffnet.git,cc50ea274aca081d57b115bb9490e4332bd1d776,src/utils/check_updates.rs,3650,3663,958,963,ok,1.923447,442496,1318807,963
Rust,100-300,GyulyVGC-sniffnet.git,d76d246a79ac24726ef1998f550e2510af9546f5,src/gui/types/message.rs,4882,4984,916,920,ok,1.854445,445568,1401648,920
Rust,100-300,GyulyVGC-sniffnet.git,da54f97d450d252e575993d6bffc14f3bbb286ea,src/notifications/notify_and_log.rs,5042,4875,971,918,ok,21.88866,1971304,91562619,981
Rust,100-300,GyulyVGC-sniffnet.git,e7e4fabbbda6de931f9f5927727de4e4ac2df4d2,src/networking/types/capture_context.rs,6174,6230,1914,1924,ok,35.56465,2141886,98184875,1924
Rust,100-300,GyulyVGC-sniffnet.git,f2370431ddc065fd195dc6f719b9fbf46ba06ad0,src/report/get_report_entries.rs,3564,3564,1079,1079,ok,1.953706,442496,1281038,1079
Rust,100-300,GyulyVGC-sniffnet.git,fcc0ef0f4daf294946d3101682026bd3a7ca0d5a,src/main.rs,5241,5240,1410,1410,ok,30.209681,2037074,79977442,1411
Rust,100-300,GyulyVGC-sniffnet.git,fe4789184c095407daf28b130ad52e8bd2d21d92,src/translations/translations_4.rs,12350,12350,2506,2506,ok,4.193683999999999,883840,2605892,2506
Rust,100-300,GyulyVGC-sniffnet.git,ffb85827ba3739b203f84f1fad07cad6328a2eef,src/translations/translations_4.rs,3822,4397,966,1112,ok,26.182777,1216542,51081151,1236
Rust,100-300,protocolbuffers-protobuf.git,665c1a34451da77ea64d40ac759e04b103f07b8b,rust/upb/sys/mini_table/mini_table.rs,4702,4726,837,849,ok,1.8522079999999999,221824,790658,849
Rust,100-300,rust-lang-rust.git,0059012ab24e2a556682fcb21c16852bc3c14610,compiler/rustc_query_impl/src/profiling_support.rs,8945,9939,1974,2172,ok,6.2539739999999995,997237,4660449,2177
Rust,100-300,rust-lang-rust.git,0626f33aadb7a3a894bf4e871ac48c66faeae896,compiler/rustc_mir_build/src/thir/cx/block.rs,4282,4324,925,929,ok,182.68717700000002,4920156,951689144,931
Rust,100-300,rust-lang-rust.git,067558dc5c4453cd9f807affb0ccf99be2a642b4,src/tools/miri/src/shims/unix/freebsd/foreign_items.rs,9987,9730,1995,1971,ok,8.318064,1231138,11574055,2001
Rust,100-300,rust-lang-rust.git,1f44a11518096de272003492a8fe2c300dbf2989,compiler/rustc_middle/src/query/job.rs,4865,4919,1267,1270,ok,6.902933,905866,14606595,1271
Rust,100-300,rust-lang-rust.git,4e50d13d57452b81c10653e529b238c4d9091937,src/tools/rust-analyzer/crates/ide-assists/src/handlers/invert_if.rs,4699,4777,921,943,ok,20.812145,1947882,126714295,943
Rust,100-300,rust-lang-rust.git,4f10c640d16e79e17924cfe6f2f60f45d43b1cac,library/stdarch/crates/core_arch/src/aarch64/mte.rs,6460,5938,1802,1670,ok,38.123859,4312768,87485914,1802
Rust,100-300,rust-lang-rust.git,6d3b7809cf0dbe8395b26118247439e47a9f9e12,tests/rustdoc-ui/lints/lint-missing-doc-code-example.rs,1422,1620,472,495,ok,1.000516,221824,648397,495
Rust,100-300,rust-lang-rust.git,8caaf1d1e04160385ec9f861f431693047d83b09,compiler/rustc_middle/src/ty/adjustment.rs,10113,10284,1587,1607,ok,4.742984,569668,4004680,1607
Rust,100-300,rust-lang-rust.git,b90abe64c1724f6eaac0750fcc7a4a122ca7cad9,library/coretests/tests/lib.rs,6147,6175,2147,2158,ok,4.298021,886912,2505478,2158
Rust,100-300,rust-lang-rust.git,bc4dfa5e3338ddd8eece1ba741f38ee69e2f636c,library/std/benches/path.rs,3694,3454,1578,1508,ok,2.842101,442496,1418900,1578
Rust,100-300,rust-lang-rust.git,c12ab08c14b1f607c4799893bcb2752c6fed34b4,src/tools/clippy/clippy_lints/src/floating_point_arithmetic/custom_abs.rs,3881,3869,1222,1219,ok,2.5136260000000004,442496,1366987,1222
Rust,100-300,rust-lang-rust.git,ccf7d4e978b1843ba6c6f448934791e35b0e2a7f,library/stdarch/crates/core_arch/src/aarch64/mte.rs,5938,5970,1670,1638,ok,18.228397,1719000,38140020,1676
Rust,100-300,rust-lang-rust.git,dbdbf0958615ce31bef278433a0d0ee8f9c90ac0,compiler/rustc_query_impl/src/query_impl.rs,12513,12562,1745,1753,ok,19.454259,1422182,53708072,1753
Rust,100-300,rust-lang-rust.git,f599afe624270ba1ded875cb06e6b9f628ec1f26,clippy_lints/src/bool_comparison.rs,7063,7037,1969,1964,ok,3.553922,883840,2509817,1981
Rust,100-300,rust-lang-rust.git,f599afe624270ba1ded875cb06e6b9f628ec1f26,clippy_lints/src/operators/manual_div_ceil.rs,7690,7678,1982,1979,ok,3.7304259999999996,883840,2571455,1982
Rust,100-300,rustdesk-rustdesk.git,8b2643e060dab9bda911b7791e6fedcc5dc51a6c,libs/virtual_display/src/lib.rs,5729,5650,1712,1693,ok,72.843272,3430498,172482735,1712
Rust,100-300,rustdesk-rustdesk.git,c626c2414d7a51b7e628555996d48983fa8d6607,libs/scrap/src/common/convert.rs,7182,8248,1797,2142,ok,3.9372870000000004,883840,2486000,2142
Rust,100-300,rustdesk-rustdesk.git,ca00706a38051e5e2c31c74d90d6685ab1860878,src/lang/en.rs,20683,21105,3443,3489,ok,8.067165,899200,3215479,3489
Rust,100-300,rustdesk-rustdesk.git,d7dc49f1f7b8a3748e5b1b0577f8b785e192de74,src/lang.rs,6345,6269,2762,2726,ok,1852.8760819999998,33913942,59035254140,2762
Rust,100-300,rustdesk-rustdesk.git,fbba8f0b34ef767dead7199ebd92f4b4a62d390a,libs/clipboard/src/lib.rs,7266,7982,2076,2267,ok,23.499769,2409040,53364969,2386
Rust,100-300,tauri-apps-tauri.git,013f8f652302f2d49c5ec0a075582033d8b074fb,crates/tauri/src/ipc/channel.rs,7545,7593,2273,2283,ok,5.757269,928880,4561800,2283
Rust,100-300,tauri-apps-tauri.git,0575dd287e021b61d2aedf64d62ae84a2c925fb4,crates/tauri-bundler/src/error.rs,8653,8361,2634,2601,ok,5.193487999999999,886912,2686087,2634
Rust,100-300,tauri-apps-tauri.git,1b0e335d3f3445948d6590f7e074275d97cd9859,crates/tauri-cli/src/helpers/updater_signature.rs,6831,6970,2075,2101,ok,8.920219,1398048,16033662,2121
Rust,100-300,tauri-apps-tauri.git,22edc65aad0b3e45515008e8e0866112da70c8a1,crates/tauri-bundler/src/utils/http_utils.rs,6501,6670,2050,2071,ok,21.401977,1906236,48319637,2162
Rust,100-300,tauri-apps-tauri.git,232265c70e1c213bbb3f84b5541ddc07d330fce1,crates/tauri-bundler/src/bundle/windows/util.rs,3014,5382,855,1701,ok,2.7105710000000003,339584,1074245,1701
Rust,100-300,tauri-apps-tauri.git,27096cdc05d89b61b2372b4e4a3018c87f240ab8,crates/tauri/src/protocol/tauri.rs,5177,5201,1732,1739,ok,35.204511000000004,2525194,132517237,1739
Rust,100-300,tauri-apps-tauri.git,2a06d10066a806e392efe8bfb16d943ee0b0b61d,crates/tauri-cli/src/build.rs,9701,9881,2226,2273,ok,4.816145,884864,2908437,2273
Rust,100-300,tauri-apps-tauri.git,2d28e3143ee3d97d7570ea03877aa00a0d6e47d0,crates/tauri-cli/src/helpers/app_paths.rs,5156,5042,1676,1610,ok,6.872683,631284,7925032,1714
Rust,100-300,tauri-apps-tauri.git,35c35f27aedc430b602ec74059b271128c15ad36,crates/tauri-cli/src/build.rs,9763,9787,2191,2195,ok,4.445215,884864,2668118,2195
Rust,100-300,tauri-apps-tauri.git,6b2b9d6cbf6d988471f2caaac465b6eda2b314c5,crates/tauri-cli/src/helpers/mod.rs,3403,3401,1287,1285,ok,9.234442000000001,1200098,23878674,1287
Rust,100-300,tauri-apps-tauri.git,72feaf99fc8d162ba5babf0c402959b9686fba9e,crates/tauri-bundler/src/bundle/macos/dmg/mod.rs,5934,5935,1726,1726,ok,4.186218,443520,1653254,1731
Rust,100-300,tauri-apps-tauri.git,72feaf99fc8d162ba5babf0c402959b9686fba9e,crates/tauri-bundler/src/bundle/updater_bundle.rs,9336,9339,2763,2761,ok,5.76938,884864,2976427,2768
Rust,100-300,tauri-apps-tauri.git,75082cc5b340e30e2c4b4cd4bd6a1fe5382164aa,crates/tauri-cli/src/interface/mod.rs,3463,3630,1131,1199,ok,2.489014,442496,1643394,1199
Rust,100-300,tauri-apps-tauri.git,7f7d9aac214e22d9492490543f7a9bcae0a6659e,crates/tauri-cli/src/helpers/cargo_manifest.rs,5891,5900,1993,1994,ok,12.304091,1436138,26397833,1994
Rust,100-300,tauri-apps-tauri.git,8b465a12ba73e94d7a3995defd9cc362d15eeebe,crates/tauri-bundler/src/bundle/linux/appimage.rs,8838,9565,2713,2870,ok,7.845087,983642,4028599,2870
Rust,100-300,tauri-apps-tauri.git,a16796a55592cf5be80043edfbb630dd2e32efab,examples/api/src-tauri/src/lib.rs,5490,5508,1843,1848,ok,10.096261,1217062,14093557,1848
Rust,100-300,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/add.rs,5800,5959,1681,1732,ok,203.76377300000001,9185160,2190142750,1734
Rust,100-300,tauri-apps-tauri.git,b06b3bd091b0fed26cdcfb23cacb0462a7a9cc2d,crates/tauri-cli/src/helpers/updater_signature.rs,5889,6844,1826,2081,ok,109.071808,5870178,983942943,2166
Rust,100-300,tauri-apps-tauri.git,bc4afe7dd4780f02c2d4b1f07d97185fbc5d2bba,crates/tauri-cli/src/build.rs,8822,9534,2080,2181,ok,15.42862,1863972,36651250,2211
Rust,100-300,tauri-apps-tauri.git,d453e2e06a6556c8aa6d46a86a4bdbdcdba80677,crates/tauri-cli/src/mobile/android/run.rs,5354,5343,1314,1312,ok,3.1287979999999997,478832,1829552,1314
Rust,100-300,tauri-apps-tauri.git,f37e97d410c4a219e99f97692da05ca9d8e0ba3a,crates/tauri/src/protocol/isolation.rs,3277,3371,1045,1074,ok,7.991856,1161790,7756957,1074
Rust,100-300,tauri-apps-tauri.git,f70b28529d226a2dec2f41709d8934f8f5adab25,crates/tauri-cli/src/mobile/ios/project.rs,6896,6956,2321,2346,ok,10.220742,1272574,9293192,2346
Rust,100-300,tauri-apps-tauri.git,fc017ee2577f48615367ea519386d3f37837e2c1,crates/tauri-bundler/src/error.rs,8345,8651,2595,2645,ok,4.946604000000001,886912,2587109,2645
Rust,1000-3000,GyulyVGC-sniffnet.git,1b29f86737e7efd3cb29d29c55bd5d25b703aca5,src/gui/pages/overview_page.rs,34155,34103,8882,8944,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,1b29f86737e7efd3cb29d29c55bd5d25b703aca5,src/translations/translations.rs,109105,109065,17191,17278,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,507eee50bc49bb9ab9c6ef2689545c6ef8cf414f,src/gui/sniffer.rs,82361,83370,20097,20077,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,54045e03a418ead7062e1a043a66342dc48f1aad,src/gui/sniffer.rs,91817,92111,23362,23405,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,618964c8c756b783a0e63529e8c585681ba630c9,src/gui/pages/overview_page.rs,34437,34626,9324,9335,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,7b3b235667cc320c785c87c0711ed5ad3b3707db,src/gui/sniffer.rs,82499,82361,20130,20097,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,7e01cf7b0ee4c387a391a154c0ace76cd1a336db,src/gui/sniffer.rs,91727,91679,21392,21388,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,7ee989efda0b46bd7d7177bd94583495e7530aec,src/gui/pages/overview_page.rs,34465,34437,9330,9324,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,8c9858d1cdc100b6afc4ec857ef9c81b7643c463,src/networking/manage_packets.rs,61515,62123,16736,16914,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,92c2eb3c7210fefcabb9500461903bd41811737b,src/translations/translations.rs,111093,115855,16587,17346,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,996c1f6d5e65121b20bb0b70d81e12ffab5099b5,src/gui/pages/overview_page.rs,34545,34465,9400,9330,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,a1fef06bf732f952f5ee437270f05b2c1ae01461,src/gui/sniffer.rs,85662,85706,20603,20603,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,a20162d37c8885a88335966e3fb6fa4d117ef59e,src/gui/sniffer.rs,84420,84505,20451,20470,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,bcff93914bba05b8768a056e9f74b4fac8b90e64,src/networking/manage_packets.rs,60508,60449,16460,16433,skipped_too_large,,,,
Rust,1000-3000,GyulyVGC-sniffnet.git,c276536fa9c073d5b6d770155996cfce36d86748,src/gui/pages/overview_page.rs,33294,30913,9254,8539,skipped_too_large,,,,
