language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
Java,,defects4j,,java-defects4j-jsoup-87-htmltreebuilderstate,71591,71796,17800,17791,ok,156.94976599999998,10066232,51032158,17807
Java,,defects4j,,java-defects4j-jsoup-87-tag,10604,10874,2420,2469,ok,7.346526,886912,3391146,2469
Java,,defects4j,,java-defects4j-jsoup-88-attribute,6915,6940,1489,1496,ok,3.431653,443520,1873098,1496
Java,,defects4j,,java-defects4j-jsoup-89-attribute,6965,7024,1503,1513,ok,6.238416999999999,742770,2791990,1520
Java,,defects4j,,java-defects4j-jsoup-9-entities,76534,76538,22687,22689,ok,59.281592,7127168,27807922,22689
Java,,defects4j,,java-defects4j-jsoup-90-httpconnection,43804,43879,10143,10159,ok,41.463022,4469098,17309988,10159
Java,,defects4j,,java-defects4j-jsoup-91-characterreader,15401,15830,3659,3763,ok,11.535407,1767552,6625729,3763
Java,,defects4j,,java-defects4j-jsoup-91-uncheckedioexception,281,378,72,98,ok,0.32741699999999996,47136,189284,98
Java,,defects4j,,java-defects4j-jsoup-92-attributes,14044,14862,2880,3119,ok,8.17845,884864,3904704,3120
Java,,defects4j,,java-defects4j-jsoup-92-htmltreebuilder,25826,26038,6342,6403,ok,14.515583,1773696,6954427,6403
Java,,defects4j,,java-defects4j-jsoup-92-parsesettings,1928,2017,302,317,ok,0.743851,110976,445261,317
Java,,defects4j,,java-defects4j-jsoup-92-token,11078,11078,2209,2209,ok,3.9133830000000005,884864,3092222,2209
Java,,defects4j,,java-defects4j-jsoup-92-xmltreebuilder,5259,5310,1216,1229,ok,2.435042,442496,1615155,1229
Java,,defects4j,,java-defects4j-jsoup-93-formelement,4256,4346,850,870,ok,7.844620999999999,992188,2975864,870
Java,,defects4j,,java-defects4j-jxpath-1-domnodepointer,25107,25169,6038,6047,ok,36.628018999999995,2991738,10526638,6047
Java,,defects4j,,java-defects4j-jxpath-1-jdomnodepointer,24937,24969,6101,6113,ok,30.997141,2729734,10206106,6113
Java,,defects4j,,java-defects4j-jxpath-10-coreoperationrelationalexpression,3769,3758,822,822,ok,1.345127,221824,824084,822
Java,,defects4j,,java-defects4j-jxpath-11-domattributeiterator,5071,5294,1135,1196,ok,3.335215,540294,1969149,1196
Java,,defects4j,,java-defects4j-jxpath-11-jdomattributeiterator,3764,4219,738,835,ok,39.316669999999995,2590998,8537099,835
Java,,defects4j,,java-defects4j-jxpath-12-domnodepointer,24476,24563,5912,5933,ok,39.823358000000006,3692982,12246331,5933
Java,,defects4j,,java-defects4j-jxpath-14-corefunction,24844,25132,5969,6077,ok,11.319974,1767552,6661437,6077
Java,,defects4j,,java-defects4j-jxpath-15-unioncontext,2378,2570,385,457,ok,21.898432,1868688,5528821,467
Java,,defects4j,,java-defects4j-jxpath-16-domnodepointer,28762,28675,6248,6233,ok,29.797095,2765918,9852640,6249
Java,,defects4j,,java-defects4j-jxpath-16-jdomnodepointer,25726,25675,6314,6299,ok,26.022259,2544256,9530064,6315
Java,,defects4j,,java-defects4j-jxpath-18-attributecontext,2953,3494,515,641,ok,6.191211,723306,2472479,662
Java,,defects4j,,java-defects4j-jxpath-19-domnodepointer,26253,26469,5818,5886,ok,17.847957,1970202,7854898,5921
Java,,defects4j,,java-defects4j-jxpath-19-jdomnodepointer,26524,26819,6086,6179,ok,41.752693,3454844,12709260,6194
Java,,defects4j,,java-defects4j-jxpath-2-expression,4824,5263,803,934,ok,2.427814,339584,1513474,934
Java,,defects4j,,java-defects4j-jxpath-20-coreoperationrelationalexpression,4942,5200,829,899,ok,2.518275,339584,1521035,901
Java,,defects4j,,java-defects4j-jxpath-21-propertypointer,7453,7515,1350,1365,ok,3.006726,442496,1845382,1369
Java,,defects4j,,java-defects4j-jxpath-22-domnodepointer,26520,26549,5886,5901,ok,41.934508,3693264,13796392,5907
Java,,defects4j,,java-defects4j-jxpath-3-nullpropertypointer,7292,8063,1312,1467,ok,16.916819999999998,1252820,6099131,1467
Java,,defects4j,,java-defects4j-jxpath-5-nodepointer,22609,22449,3361,3334,ok,18.364704,1976622,7515440,3364
Java,,defects4j,,java-defects4j-jxpath-6-coreoperationcompare,4457,4581,981,1025,ok,7.073150999999999,868676,3033218,1037
Java,,defects4j,,java-defects4j-jxpath-7-coreoperationgreaterthan,1609,1335,208,108,ok,1.317898,183279,615300,212
Java,,defects4j,,java-defects4j-jxpath-7-coreoperationgreaterthanorequal,1634,1360,208,108,ok,1.271896,183321,615496,212
Java,,defects4j,,java-defects4j-jxpath-7-coreoperationlessthan,1603,1329,208,108,ok,1.276213,183261,615216,212
Java,,defects4j,,java-defects4j-jxpath-7-coreoperationlessthanorequal,1628,1354,208,108,ok,1.280144,183303,615412,212
Java,,defects4j,,java-defects4j-jxpath-7-coreoperationrelationalexpression,1326,3714,91,817,ok,2.9701660000000003,533064,2713490,817
Java,,defects4j,,java-defects4j-jxpath-8-coreoperationrelationalexpression,3633,3769,782,822,ok,1.824428,244260,978538,822
Java,,defects4j,,java-defects4j-lang-1-numberutils,49045,49478,6360,6466,ok,90.449906,9062038,39836616,6466
Java,,defects4j,,java-defects4j-lang-10-fastdateparser,29985,29710,5214,5151,ok,15.952221,1980264,7822484,5214
Java,,defects4j,,java-defects4j-lang-11-randomstringutils,12672,12861,1136,1183,ok,4.336855,681976,2333242,1183
Java,,defects4j,,java-defects4j-lang-12-randomstringutils,12423,12672,1077,1136,ok,4.399358,709256,2458250,1136
Java,,defects4j,,java-defects4j-lang-13-serializationutils,10829,11718,994,1259,ok,10.077608,940940,4918695,1259
Java,,defects4j,,java-defects4j-lang-14-stringutils,266810,266991,21143,21203,ok,67.340633,7069824,25927316,21203
Java,,defects4j,,java-defects4j-lang-15-typeutils,44176,44161,5538,5508,ok,44.055065,4621444,16097744,5542
Java,,defects4j,,java-defects4j-lang-16-numberutils,47695,47744,6210,6236,ok,33.850001999999996,3619026,13453108,6236
Java,,defects4j,,java-defects4j-lang-17-charsequencetranslator,5128,4948,579,542,ok,16.888911,1712700,5162572,592
Java,,defects4j,,java-defects4j-lang-18-fastdateformat,49042,49061,6644,6652,ok,305.218527,21487576,90168798,6659
Java,,defects4j,,java-defects4j-lang-19-numericentityunescaper,2860,3279,494,630,ok,32.2879,3049208,10807800,630
Java,,defects4j,,java-defects4j-lang-20-stringutils,265315,265174,21302,21234,ok,70.13622099999999,7069824,29416210,21306
Java,,defects4j,,java-defects4j-lang-21-dateutils,79296,79310,6487,6487,ok,13.089597,1769600,6649150,6487
Java,,defects4j,,java-defects4j-lang-22-fraction,35160,35410,4627,4715,ok,33.303164,3754794,13939468,4715
Java,,defects4j,,java-defects4j-lang-23-extendedmessageformat,18262,19190,2936,3187,ok,6.999334999999999,884864,3296077,3187
Java,,defects4j,,java-defects4j-lang-24-numberutils,47953,47969,6188,6193,ok,58.440815,5273076,19100682,6193
Java,,defects4j,,java-defects4j-lang-26-fastdateformat,56991,57000,8145,8147,ok,20.393430000000002,3534976,11890456,8147
Java,,defects4j,,java-defects4j-lang-27-numberutils,47762,47936,6142,6188,ok,102.226872,7907026,29250652,6188
Java,,defects4j,,java-defects4j-lang-28-numericentityunescaper,2296,2504,354,417,ok,21.771414,2348770,7876637,417
Java,,defects4j,,java-defects4j-lang-29-systemutils,60142,60140,2962,2962,ok,6.406362,886912,3793124,2964
Java,,defects4j,,java-defects4j-lang-3-numberutils,48785,49045,6334,6360,ok,125.460562,10301218,42165230,6360
Java,,defects4j,,java-defects4j-lang-30-stringutils,244454,245948,19485,19840,ok,177.47574999999998,8634406,53905636,19857
Java,,defects4j,,java-defects4j-lang-31-stringutils,243427,243731,19326,19421,ok,78.252438,7564030,29647978,19421
Java,,defects4j,,java-defects4j-lang-32-hashcodebuilder,32888,33211,2834,2924,ok,10.453597,889574,4792209,2968
Java,,defects4j,,java-defects4j-lang-33-classutils,42447,42473,5182,5194,ok,19.113578999999998,2438966,9145382,5194
Java,,defects4j,,java-defects4j-lang-34-tostringstyle,75183,75130,7994,7974,ok,19.662947,3539072,11991111,8000
Java,,defects4j,,java-defects4j-lang-35-arrayutils,180295,180408,18217,18213,ok,71.82447499999999,7069824,31323990,18240
Java,,defects4j,,java-defects4j-lang-36-numberutils,47355,47690,6098,6142,ok,72.801886,4746526,24656006,6142
Java,,defects4j,,java-defects4j-lang-37-arrayutils,177105,177479,18005,18108,ok,76.01145600000001,8311510,31879626,18108
Java,,defects4j,,java-defects4j-lang-38-fastdateformat,56938,56983,8135,8145,ok,21.544428,3534976,12013977,8145
Java,,defects4j,,java-defects4j-lang-39-stringutils,229858,229969,18534,18563,ok,143.07040400000002,14755990,57541776,18563
Java,,defects4j,,java-defects4j-lang-4-lookuptranslator,2989,2999,453,465,ok,23.912350999999997,1731106,7461184,465
Java,,defects4j,,java-defects4j-lang-40-stringutils,226520,226708,18030,18093,ok,57.330213,7069824,24474041,18113
Java,,defects4j,,java-defects4j-lang-41-classutils,40760,41639,4898,5169,ok,37.708276999999995,3667000,14922078,5169
Java,,defects4j,,java-defects4j-lang-43-extendedmessageformat,17049,17072,2831,2839,ok,6.590375,940676,3746342,2839
Java,,defects4j,,java-defects4j-lang-44-numberutils,24210,24368,3054,3107,ok,30.398505999999998,3231296,11243673,3107
Java,,defects4j,,java-defects4j-lang-45-wordutils,25440,25524,2246,2276,ok,17.314594999999997,2296526,7270512,2276
Java,,defects4j,,java-defects4j-lang-46-stringescapeutils,33314,33504,2992,3019,ok,118.21716599999999,7273238,30423948,3019
Java,,defects4j,,java-defects4j-lang-47-strbuilder,92007,92149,11538,11578,ok,39.443988,3539072,16054480,11578
Java,,defects4j,,java-defects4j-lang-48-equalsbuilder,29863,30031,3632,3686,ok,18.560541,2142434,8595499,3686
Java,,defects4j,,java-defects4j-lang-49-fraction,34645,34732,4585,4611,ok,12.274385,1767552,6817384,4611
Java,,defects4j,,java-defects4j-lang-50-fastdateformat,56696,56584,8075,8051,ok,36.768505,3992096,16609598,8077
Java,,defects4j,,java-defects4j-lang-51-booleanutils,36389,36419,2955,2959,ok,9.426947,1185210,4543650,2959
Java,,defects4j,,java-defects4j-lang-52-stringescapeutils,26499,26641,2328,2356,ok,97.27202,6625072,24923174,2356
Java,,defects4j,,java-defects4j-lang-53-dateutils,39413,39405,4282,4282,ok,72.844513,7773346,27497800,4290
Java,,defects4j,,java-defects4j-lang-54-localeutils,11554,11676,1472,1516,ok,9.069628,1116974,3618324,1516
Java,,defects4j,,java-defects4j-lang-55-stopwatch,9073,9132,856,871,ok,1.9794270000000003,236340,1038718,871
Java,,defects4j,,java-defects4j-lang-56-fastdateformat,56193,56362,8037,8074,ok,19.48716,3534976,11444542,8074
Java,,defects4j,,java-defects4j-lang-57-localeutils,11552,11554,1468,1472,ok,2.899765,442496,1760425,1472
Java,,defects4j,,java-defects4j-lang-58-numberutils,53142,53099,7017,7008,ok,160.101568,9564496,35324345,7025
Java,,defects4j,,java-defects4j-lang-59-strbuilder,80811,80810,10599,10599,ok,23.153038000000002,3539072,12656202,10599
Java,,defects4j,,java-defects4j-lang-6-charsequencetranslator,4948,4947,542,542,ok,0.9767860000000002,221824,751748,542
Java,,defects4j,,java-defects4j-lang-60-strbuilder,80826,80811,10602,10599,ok,31.493592,3539072,15360922,10603
Java,,defects4j,,java-defects4j-lang-61-strbuilder,80832,80826,10602,10602,ok,35.219552,4132626,16785956,10605
Java,,defects4j,,java-defects4j-lang-63-durationformatutils,24542,23708,4061,3840,ok,14.484998000000001,2365031,8115107,4100
Java,,defects4j,,java-defects4j-lang-64-valuedenum,7149,8040,420,668,ok,3.683697,392896,1768822,668
Java,,defects4j,,java-defects4j-lang-65-dateutils,38294,39248,3978,4282,ok,47.041563000000004,5120142,19292876,4282
Java,,defects4j,,java-defects4j-lang-7-numberutils,48326,48386,6301,6319,ok,25.302587000000003,2511740,10858680,6335
Java,,defects4j,,java-defects4j-lang-8-fastdateprinter,38455,38441,6088,6087,ok,18.101036,2038080,8182373,6101
Java,,defects4j,,java-defects4j-lang-9-fastdateparser,29710,29926,5151,5208,ok,39.379298,4429218,13755457,5208
Java,,defects4j,,java-defects4j-math-1-bigfraction,38568,38688,4655,4683,ok,72.597972,6753288,27312957,4683
Java,,defects4j,,java-defects4j-math-1-fraction,23715,23835,3165,3193,ok,76.535986,6317640,24278141,3193
Java,,defects4j,,java-defects4j-math-10-dscompiler,75658,75729,12444,12471,ok,34.843924,3751004,14810689,12471
Java,,defects4j,,java-defects4j-math-100-abstractestimator,10388,10400,1501,1501,ok,2.54956,442496,1634688,1501
Java,,defects4j,,java-defects4j-math-101-complexformat,19186,19264,2323,2353,ok,47.261739,5460128,18153326,2353
Java,,defects4j,,java-defects4j-math-102-chisquaretestimpl,15509,16113,2255,2432,ok,15.155101,1931580,6812119,2432
Java,,defects4j,,java-defects4j-math-103-normaldistributionimpl,6503,6840,659,735,ok,1.949189,284224,1156466,735
Java,,defects4j,,java-defects4j-math-104-gamma,9328,9329,1184,1184,ok,2.074804,442496,1528074,1184
Java,,defects4j,,java-defects4j-math-105-simpleregression,18430,18444,1321,1330,ok,3.114473,443520,1788083,1330
Java,,defects4j,,java-defects4j-math-106-properfractionformat,7591,7817,908,972,ok,2.382553,442496,1620878,972
Java,,defects4j,,java-defects4j-math-11-multivariatenormaldistribution,9008,9010,1467,1467,ok,4.380656,609288,2279562,1469
Java,,defects4j,,java-defects4j-math-12-bitsstreamgenerator,5441,5559,969,993,ok,2.128739,442496,1491723,993
Java,,defects4j,,java-defects4j-math-13-abstractleastsquaresoptimizer,23295,23630,2383,2487,ok,6.95497,1013742,3968101,2487
Java,,defects4j,,java-defects4j-math-14-abstractleastsquaresoptimizer,10441,10777,1148,1252,ok,4.2475439999999995,662258,2453209,1252
Java,,defects4j,,java-defects4j-math-14-weight,2416,2270,321,262,ok,2.577365,374368,1167416,323
Java,,defects4j,,java-defects4j-math-15-fastmath,121270,121335,24162,24177,ok,76.680833,7069824,25071935,24177
Java,,defects4j,,java-defects4j-math-16-fastmath,120543,121212,23939,24161,ok,181.566558,14283995,71131117,24163
Java,,defects4j,,java-defects4j-math-17-dfp,76628,76735,16322,16358,ok,46.744894,7065728,21863145,16358
Java,,defects4j,,java-defects4j-math-18-cmaesoptimizer,55010,55102,10648,10677,ok,146.812601,11504386,43420586,10699
Java,,defects4j,,java-defects4j-math-19-cmaesoptimizer,54297,55011,10492,10648,ok,56.630155,5130866,19373950,10648
Java,,defects4j,,java-defects4j-math-2-hypergeometricdistribution,11862,11853,1512,1507,ok,3.849329,468002,1967020,1517
Java,,defects4j,,java-defects4j-math-20-cmaesoptimizer,53752,53825,10470,10491,ok,26.639474,3534976,13186090,10491
Java,,defects4j,,java-defects4j-math-21-rectangularcholeskydecomposition,6694,6915,964,1007,ok,208.670104,14403808,51765786,1064
Java,,defects4j,,java-defects4j-math-22-fdistribution,10098,10099,1072,1072,ok,2.167499,442496,1616436,1073
Java,,defects4j,,java-defects4j-math-22-uniformrealdistribution,6391,6390,692,692,ok,1.472182,221824,959564,693
Java,,defects4j,,java-defects4j-math-23-brentoptimizer,10737,11012,1658,1689,ok,52.999441000000004,4119216,13311282,1690
Java,,defects4j,,java-defects4j-math-24-brentoptimizer,10248,10298,1639,1657,ok,41.157732,3556062,11772416,1657
Java,,defects4j,,java-defects4j-math-25-harmonicfitter,15403,15544,1611,1636,ok,6.043533,719276,2681922,1636
Java,,defects4j,,java-defects4j-math-26-fraction,23373,23415,3130,3151,ok,62.238714,5542702,21512767,3151
Java,,defects4j,,java-defects4j-math-27-fraction,23381,23373,3134,3130,ok,6.459801000000001,884864,3445016,3138
Java,,defects4j,,java-defects4j-math-28-simplexsolver,9400,9547,1315,1356,ok,6.606103,975224,3288364,1356
Java,,defects4j,,java-defects4j-math-29-openmaprealvector,25807,26219,5125,5272,ok,22.651787,2088688,9840493,5309
Java,,defects4j,,java-defects4j-math-3-matharrays,55228,55294,8593,8620,ok,39.573344000000006,5189716,19034040,8620
Java,,defects4j,,java-defects4j-math-30-mannwhitneyutest,8816,8819,966,966,ok,2.4846690000000002,442496,1678258,968
Java,,defects4j,,java-defects4j-math-31-continuedfraction,7379,6314,939,677,ok,73.902412,7000194,26043213,986
Java,,defects4j,,java-defects4j-math-32-polygonsset,19957,19982,3460,3472,ok,14.602285,1427732,5220242,3472
Java,,defects4j,,java-defects4j-math-33-simplextableau,22991,22991,3847,3847,ok,7.869344,1767552,5518410,3847
Java,,defects4j,,java-defects4j-math-34-listpopulation,8284,8289,986,990,ok,2.125236,442496,1585240,990
Java,,defects4j,,java-defects4j-math-35-elitisticlistpopulation,4424,4418,458,456,ok,4.283876,593432,1819516,466
Java,,defects4j,,java-defects4j-math-36-bigfraction,37633,38248,4423,4595,ok,13.623081,1769600,7259428,4595
Java,,defects4j,,java-defects4j-math-37-complex,41055,41452,3793,3913,ok,20.862084,2174936,9610296,3913
Java,,defects4j,,java-defects4j-math-38-bobyqaoptimizer,113826,113840,20436,20424,ok,414.257072,23898786,108988868,20442
Java,,defects4j,,java-defects4j-math-39-embeddedrungekuttaintegrator,13323,13575,2125,2186,ok,38.805082,3327726,10201238,2186
Java,,defects4j,,java-defects4j-math-4-threed-subline,6036,6098,738,754,ok,1.638211,230858,967236,754
Java,,defects4j,,java-defects4j-math-4-twod-subline,9669,9731,1757,1773,ok,3.498835,442496,1860616,1773
Java,,defects4j,,java-defects4j-math-40-bracketingnthorderbrentsolver,14912,15314,2315,2443,ok,38.909138000000006,4217246,14269602,2449
Java,,defects4j,,java-defects4j-math-41-variance,24987,24991,1890,1890,ok,14.388411999999999,1465384,5500152,1893
Java,,defects4j,,java-defects4j-math-42-simplextableau,22903,22996,3818,3847,ok,30.851971,3492760,11964746,3847
Java,,defects4j,,java-defects4j-math-43-summarystatistics,25434,25395,3436,3421,ok,14.291012,1792364,6652234,3445
Java,,defects4j,,java-defects4j-math-44-abstractintegrator,15413,15694,2331,2375,ok,200.85209700000001,18595064,67167684,2381
Java,,defects4j,,java-defects4j-math-45-openmaprealmatrix,9204,9442,1760,1829,ok,6.644006,984644,3669702,1829
Java,,defects4j,,java-defects4j-math-46-complex,40172,40142,3560,3550,ok,16.214205999999997,1437780,6819428,3560
Java,,defects4j,,java-defects4j-math-47-complex,39979,40056,3542,3558,ok,20.837632,1522832,8113620,3580
Java,,defects4j,,java-defects4j-math-48-basesecantsolver,9973,10088,1235,1256,ok,77.86562099999999,6920458,27246376,1256
Java,,defects4j,,java-defects4j-math-49-openmaprealvector,28284,28268,6112,6100,ok,18.159578,1769600,8501096,6112
Java,,defects4j,,java-defects4j-math-5-complex,41467,41467,3916,3916,ok,8.284753,1767552,5535446,3916
Java,,defects4j,,java-defects4j-math-50-basesecantsolver,9986,9781,1275,1215,ok,93.595909,7522276,31449357,1275
Java,,defects4j,,java-defects4j-math-51-basesecantsolver,9759,10187,1199,1286,ok,85.427039,7400114,31790387,1287
Java,,defects4j,,java-defects4j-math-52-rotation,41775,41909,7824,7870,ok,179.59993699999998,19063660,63941196,7872
Java,,defects4j,,java-defects4j-math-53-complex,36272,36340,3149,3168,ok,8.132695,926958,3900230,3168
Java,,defects4j,,java-defects4j-math-54-dfp,73586,73801,15642,15710,ok,203.572795,16241012,82177017,15720
Java,,defects4j,,java-defects4j-math-55-vector3d,18358,19206,3061,3367,ok,25.290595999999997,2707884,8592429,3418
Java,,defects4j,,java-defects4j-math-56-multidimensionalcounter,8886,8773,1268,1235,ok,3.037107,479664,1875968,1271
Java,,defects4j,,java-defects4j-math-57-kmeansplusplusclusterer,12566,12569,2050,2050,ok,7.376342999999999,1233618,4093660,2052
Java,,defects4j,,java-defects4j-math-58-gaussianfitter,13601,13574,2049,2039,ok,3.875585,883840,2896246,2049
Java,,defects4j,,java-defects4j-math-59-fastmath,103525,103525,24181,24181,ok,66.47300200000001,7065728,24839010,24181
Java,,defects4j,,java-defects4j-math-6-baseoptimizer,7566,7582,610,613,ok,3.7980840000000002,495700,1643816,614
Java,,defects4j,,java-defects4j-math-6-cmaesoptimizer,50763,50802,9925,9932,ok,339.649993,24447746,103967475,9932
Java,,defects4j,,java-defects4j-math-6-gaussnewtonoptimizer,7207,7215,1241,1239,ok,19.937179,2495536,7817648,1249
Java,,defects4j,,java-defects4j-math-6-levenbergmarquardtoptimizer,40513,40522,6239,6237,ok,199.91109400000002,16117881,67473158,6247
Java,,defects4j,,java-defects4j-math-6-nonlinearconjugategradientoptimizer,15276,15295,2081,2083,ok,57.010749,6118444,19921461,2093
Java,,defects4j,,java-defects4j-math-6-powelloptimizer,14802,14810,2280,2278,ok,20.327689,2688248,8662016,2288
Java,,defects4j,,java-defects4j-math-6-simplexoptimizer,8604,8633,906,912,ok,2.95659,471554,1926494,914
Java,,defects4j,,java-defects4j-math-60-normaldistributionimpl,8278,8058,952,910,ok,6.947441,831376,2879913,986
Java,,defects4j,,java-defects4j-math-61-poissondistributionimpl,8519,8497,792,794,ok,5.680215,768556,2394282,797
Java,,defects4j,,java-defects4j-math-62-multistartunivariaterealoptimizer,8415,8293,1117,1074,ok,32.424600999999996,2892442,9285966,1122
Java,,defects4j,,java-defects4j-math-63-mathutils,69070,69039,9278,9261,ok,21.764984000000002,3534976,12136674,9282
Java,,defects4j,,java-defects4j-math-64-levenbergmarquardtoptimizer,34873,35425,5602,5742,ok,317.570578,22591386,104039076,5760
Java,,defects4j,,java-defects4j-math-65-abstractleastsquaresoptimizer,13432,13238,1997,1940,ok,7.3098920000000005,1008590,4025240,2001
Java,,defects4j,,java-defects4j-math-66-brentoptimizer,8934,8071,1498,1315,ok,48.948997,4014996,16273305,1557
Java,,defects4j,,java-defects4j-math-67-multistartunivariaterealoptimizer,12161,12136,1674,1670,ok,3.6572,443520,1931273,1682
Java,,defects4j,,java-defects4j-math-68-levenbergmarquardtoptimizer,34019,34447,5473,5545,ok,122.481203,10216076,39414059,5561
Java,,defects4j,,java-defects4j-math-69-pearsonscorrelation,11236,11231,1469,1465,ok,22.164181000000003,1741786,5385034,1471
Java,,defects4j,,java-defects4j-math-7-abstractintegrator,17206,17104,2479,2467,ok,238.804454,20534300,74282306,2506
Java,,defects4j,,java-defects4j-math-70-bisectionsolver,3633,3636,500,502,ok,1.689077,262364,1051082,502
Java,,defects4j,,java-defects4j-math-71-embeddedrungekuttaintegrator,14845,15024,2367,2410,ok,149.855982,9922814,35164354,2410
Java,,defects4j,,java-defects4j-math-71-rungekuttaintegrator,7664,7805,1444,1481,ok,83.88704399999999,6666144,21720826,1481
Java,,defects4j,,java-defects4j-math-72-brentsolver,12017,12015,1680,1680,ok,2.8583689999999997,442496,1631854,1680
Java,,defects4j,,java-defects4j-math-73-brentsolver,11840,12017,1646,1680,ok,4.051265,525800,2039486,1680
Java,,defects4j,,java-defects4j-math-74-embeddedrungekuttaintegrator,14314,14510,2268,2354,ok,146.368752,10587328,37978062,2369
Java,,defects4j,,java-defects4j-math-75-frequency,18691,18688,2555,2555,ok,4.8942120000000005,884864,3106930,2555
Java,,defects4j,,java-defects4j-math-76-singularvaluedecompositionimpl,15841,15951,2670,2674,ok,268.889362,6974636,44683422,2716
Java,,defects4j,,java-defects4j-math-77-arrayrealvector,36081,36080,7531,7531,ok,18.863167999999998,3534976,11499118,7531
Java,,defects4j,,java-defects4j-math-77-openmaprealvector,28689,28457,6158,6085,ok,12.980879000000002,1769600,6482702,6158
Java,,defects4j,,java-defects4j-math-78-eventstate,13377,13969,1570,1709,ok,155.145439,8646994,33723175,1709
Java,,defects4j,,java-defects4j-math-79-mathutils,56776,56782,7710,7710,ok,21.714837,3534976,12260680,7714
Java,,defects4j,,java-defects4j-math-8-discretedistribution,7195,7145,1077,1044,ok,2.7683769999999996,515772,1864084,1084
Java,,defects4j,,java-defects4j-math-80-eigendecompositionimpl,67167,67169,15185,15188,ok,47.119783,7065728,22049106,15189
Java,,defects4j,,java-defects4j-math-81-eigendecompositionimpl,67113,67167,15170,15185,ok,286.382011,19396602,79404467,15185
Java,,defects4j,,java-defects4j-math-82-simplexsolver,7014,7013,1086,1086,ok,11.883625,1449454,4547926,1086
Java,,defects4j,,java-defects4j-math-83-simplextableau,20875,20923,3273,3278,ok,7.194079,884864,3692972,3278
Java,,defects4j,,java-defects4j-math-84-multidirectional,4985,5356,706,803,ok,15.881225999999998,1640660,5023767,804
Java,,defects4j,,java-defects4j-math-85-univariaterealsolverutils,10247,10246,802,802,ok,2.322203,343660,1212916,802
Java,,defects4j,,java-defects4j-math-86-choleskydecompositionimpl,12622,12616,2203,2199,ok,35.040015000000004,4002832,11909404,2216
Java,,defects4j,,java-defects4j-math-87-simplextableau,19976,19990,3159,3180,ok,13.740264999999999,1430920,5259136,3200
Java,,defects4j,,java-defects4j-math-88-simplextableau,20064,19984,3174,3159,ok,43.351898,3669660,11434091,3226
Java,,defects4j,,java-defects4j-math-89-frequency,15515,15667,1914,1949,ok,5.048284,884864,3150952,1949
Java,,defects4j,,java-defects4j-math-9-line,8390,8422,1239,1248,ok,2.809812,444872,1837994,1267
Java,,defects4j,,java-defects4j-math-90-frequency,15446,15531,1876,1914,ok,6.611509,884864,3626198,1918
Java,,defects4j,,java-defects4j-math-91-fraction,20254,20295,2558,2576,ok,7.697959,1045482,3971968,2591
Java,,defects4j,,java-defects4j-math-92-mathutils,39060,40365,4856,5349,ok,80.12298299999999,5264364,31406203,5402
Java,,defects4j,,java-defects4j-math-93-mathutils,37486,37660,4784,4835,ok,18.633391,1869846,8920253,4859
Java,,defects4j,,java-defects4j-math-94-mathutils,37123,37133,4704,4713,ok,26.039177,3136630,11236700,4715
Java,,defects4j,,java-defects4j-math-95-fdistributionimpl,6929,6968,575,589,ok,1.8413380000000001,286988,1111276,589
Java,,defects4j,,java-defects4j-math-96-complex,31194,31072,2721,2687,ok,27.307422000000003,2060858,7094673,2728
Java,,defects4j,,java-defects4j-math-97-brentsolver,10284,10717,1429,1545,ok,6.490403,909524,3073528,1548
Java,,defects4j,,java-defects4j-math-98-bigmatriximpl,54132,54129,9364,9361,ok,25.562669,3534976,13481704,9364
Java,,defects4j,,java-defects4j-math-98-realmatriximpl,43367,43364,7759,7756,ok,22.071457,3532928,12447520,7759
Java,,defects4j,,java-defects4j-math-99-mathutils,42634,43014,5550,5635,ok,46.647845000000004,4412984,17370987,5635
Java,,defects4j,,java-defects4j-mockito-1-invocationmatcher,6629,7234,1369,1523,ok,9.879198,1047036,3793710,1531
Java,,defects4j,,java-defects4j-mockito-10-returnsdeepstubs,6689,7189,1008,1094,ok,4.221726,444686,2378651,1096
Java,,defects4j,,java-defects4j-mockito-11-delegatingmethod,1544,1797,338,401,ok,1.715804,234914,902110,402
Java,,defects4j,,java-defects4j-mockito-12-genericmaster,834,1031,160,206,ok,7.081319,724106,2224540,206
Java,,defects4j,,java-defects4j-mockito-13-mockhandler,5514,5551,896,904,ok,6.486275,706448,2515919,911
Java,,defects4j,,java-defects4j-mockito-14-mockhandler,4971,5213,847,900,ok,4.056741,552862,2084192,900
Java,,defects4j,,java-defects4j-mockito-14-mockitocore,6064,6170,1432,1456,ok,3.099777,442496,1893970,1456
Java,,defects4j,,java-defects4j-mockito-15-finalmockcandidatefilter,1491,1679,272,317,ok,18.999440999999997,1317724,3854421,317
Java,,defects4j,,java-defects4j-mockito-16-mockito,66653,66665,1294,1298,ok,5.063996,590028,2543152,1298
Java,,defects4j,,java-defects4j-mockito-16-mockitocore,5027,4965,1194,1164,ok,3.608529,537169,2217893,1227
Java,,defects4j,,java-defects4j-mockito-17-mocksettingsimpl,2401,2335,562,527,ok,1.669944,238261,1067629,578
Java,,defects4j,,java-defects4j-mockito-17-mockutil,3647,3894,889,967,ok,4.1443449999999995,542080,2026318,967
