name,repository,category
minipro,https://gitlab.com/DavidGriffith/minipro,Uncategorized (Gentoo Package List)
minisat,https://github.com/stp/minisat,Uncategorized (Gentoo Package List)
minisign,https://github.com/jedisct1/minisign,Uncategorized (Gentoo Package List)
minitar,https://github.com/halostatue/minitar,Uncategorized (Gentoo Package List)
minitest-hooks,https://github.com/jeremyevans/minitest-hooks,Uncategorized (Gentoo Package List)
miniz,https://github.com/richgel999/miniz,Uncategorized (Gentoo Package List)
minizip-ng,https://github.com/zlib-ng/minizip-ng,Uncategorized (Gentoo Package List)
minted,https://github.com/gpoore/minted,Uncategorized (Gentoo Package List)
MIOpen,https://github.com/ROCm/MIOpen,Uncategorized (Gentoo Package List)
miracle-wm,https://github.com/miracle-wm-org/miracle-wm,Uncategorized (Gentoo Package List)
mirafetch,https://github.com/ArgentumCation/mirafetch,Uncategorized (Gentoo Package List)
mirage2iso,https://github.com/projg2/mirage2iso,Uncategorized (Gentoo Package List)
mirage-clock,https://github.com/mirage/mirage-clock,Uncategorized (Gentoo Package List)
mirage,https://gitlab.com/thomasross/mirage,Uncategorized (Gentoo Package List)
mir,https://github.com/canonical/mir,Uncategorized (Gentoo Package List)
mise,https://github.com/jdx/mise,Uncategorized (Gentoo Package List)
mission-center,https://gitlab.com/mission-center-devs/mission-center,Uncategorized (Gentoo Package List)
mistletoe,https://github.com/miyuchina/mistletoe,Uncategorized (Gentoo Package List)
mit,https://gitlab.com/emacs-geiser/mit,Uncategorized (Gentoo Package List)
mitmproxy,https://github.com/mitmproxy/mitmproxy,Uncategorized (Gentoo Package List)
mitype,https://github.com/Mithil467/mitype,Uncategorized (Gentoo Package List)
mixlib-config,https://github.com/chef/mixlib-config,Uncategorized (Gentoo Package List)
mixlib-shellout,https://github.com/chef/mixlib-shellout,Uncategorized (Gentoo Package List)
mixxx,https://github.com/mixxxdj/mixxx,Uncategorized (Gentoo Package List)
mjpg-streamer,https://github.com/jacksonliam/mjpg-streamer,Uncategorized (Gentoo Package List)
mkautodoc,https://github.com/tomchristie/mkautodoc,Uncategorized (Gentoo Package List)
mkcert,https://github.com/FiloSottile/mkcert,Uncategorized (Gentoo Package List)
mkdocs-bootstrap,https://github.com/mkdocs/mkdocs-bootstrap,Uncategorized (Gentoo Package List)
mkdocs-bootstrap-tables-plugin,https://github.com/byrnereese/mkdocs-bootstrap-tables-plugin,Uncategorized (Gentoo Package List)
mkdocs-bootswatch,https://github.com/mkdocs/mkdocs-bootswatch,Uncategorized (Gentoo Package List)
mkdocs-git-authors-plugin,https://github.com/timvink/mkdocs-git-authors-plugin,Uncategorized (Gentoo Package List)
mkdocs-git-committers-plugin,https://github.com/byrnereese/mkdocs-git-committers-plugin,Uncategorized (Gentoo Package List)
mkdocs-git-revision-date-localized-plugin,https://github.com/timvink/mkdocs-git-revision-date-localized-plugin,Uncategorized (Gentoo Package List)
mkdocs-htmlproofer-plugin,https://github.com/manuzhang/mkdocs-htmlproofer-plugin,Uncategorized (Gentoo Package List)
mkdocs,https://github.com/mkdocs/mkdocs,Uncategorized (Gentoo Package List)
mkdocs-material-extensions,https://github.com/facelessuser/mkdocs-material-extensions,Uncategorized (Gentoo Package List)
mkdocs-material,https://github.com/squidfunk/mkdocs-material,Uncategorized (Gentoo Package List)
mkdocs-minify-plugin,https://github.com/byrnereese/mkdocs-minify-plugin,Uncategorized (Gentoo Package List)
mkdocs-rss-plugin,https://github.com/Guts/mkdocs-rss-plugin,Uncategorized (Gentoo Package List)
mkgallery,https://github.com/jaafreitas/mkgallery,Uncategorized (Gentoo Package List)
mkp224o,https://github.com/cathugger/mkp224o,Uncategorized (Gentoo Package List)
mktorrent,https://github.com/pobrn/mktorrent,Uncategorized (Gentoo Package List)
mldonkey,https://github.com/ygrek/mldonkey,Uncategorized (Gentoo Package List)
ml_dtypes,https://github.com/jax-ml/ml_dtypes,Uncategorized (Gentoo Package List)
mlmmj,https://codeberg.org/mlmmj/mlmmj,Uncategorized (Gentoo Package List)
mlt,https://github.com/mltframework/mlt,Uncategorized (Gentoo Package List)
mmap,https://github.com/mirage/mmap,Uncategorized (Gentoo Package List)
mmdblua,https://github.com/daurnimator/mmdblua,Uncategorized (Gentoo Package List)
mmm-mode,https://github.com/dgutov/mmm-mode,Uncategorized (Gentoo Package List)
mmtf-cpp,https://github.com/rcsb/mmtf-cpp,Uncategorized (Gentoo Package List)
mmv,https://github.com/rrthomas/mmv,Uncategorized (Gentoo Package List)
mobi,https://github.com/iscc/mobi,Uncategorized (Gentoo Package List)
mobile-config-firefox,https://gitlab.com/postmarketOS/mobile-config-firefox,Uncategorized (Gentoo Package List)
moby,https://github.com/moby/moby,Uncategorized (Gentoo Package List)
mocha,https://github.com/freerange/mocha,Uncategorized (Gentoo Package List)
mocker.el,https://github.com/sigma/mocker.el,Uncategorized (Gentoo Package List)
mock,https://github.com/rpm-software-management/mock,Uncategorized (Gentoo Package List)
mockito,https://github.com/mockito/mockito,Uncategorized (Gentoo Package List)
mod-auth-external,https://github.com/phokz/mod-auth-external,Uncategorized (Gentoo Package List)
mod_auth_openidc,https://github.com/OpenIDC/mod_auth_openidc,Uncategorized (Gentoo Package List)
mod_auth_radius,https://github.com/FreeRADIUS/mod_auth_radius,Uncategorized (Gentoo Package List)
moddb,https://github.com/ClementJ18/moddb,Uncategorized (Gentoo Package List)
moderngl,https://github.com/moderngl/moderngl,Uncategorized (Gentoo Package List)
moderngl-window,https://github.com/moderngl/moderngl-window,Uncategorized (Gentoo Package List)
mod_fastcgi_handler,https://github.com/hollow/mod_fastcgi_handler,Uncategorized (Gentoo Package List)
mod_h2,https://github.com/icing/mod_h2,Uncategorized (Gentoo Package List)
mod_log_rotate,https://github.com/JBlond/mod_log_rotate,Uncategorized (Gentoo Package List)
mod_maxminddb,https://github.com/maxmind/mod_maxminddb,Uncategorized (Gentoo Package List)
modplug,https://github.com/ShiftMediaProject/modplug,Uncategorized (Gentoo Package List)
modprobed-db,https://github.com/graysky2/modprobed-db,Uncategorized (Gentoo Package List)
mod_rpaf,https://github.com/gnif/mod_rpaf,Uncategorized (Gentoo Package List)
ModSecurity,https://github.com/owasp-modsecurity/ModSecurity,Uncategorized (Gentoo Package List)
ModSecurity-nginx,https://github.com/owasp-modsecurity/ModSecurity-nginx,Uncategorized (Gentoo Package List)
mod_tls,https://github.com/icing/mod_tls,Uncategorized (Gentoo Package List)
modus-themes,https://github.com/protesilaos/modus-themes,Uncategorized (Gentoo Package List)
mod_wsgi,https://github.com/GrahamDumpleton/mod_wsgi,Uncategorized (Gentoo Package List)
mokutil,https://github.com/lcp/mokutil,Uncategorized (Gentoo Package List)
mold,https://github.com/rui314/mold,Uncategorized (Gentoo Package List)
mollie-api-python,https://github.com/mollie/mollie-api-python,Uncategorized (Gentoo Package List)
molokai,https://github.com/tomasr/molokai,Uncategorized (Gentoo Package List)
monaspace,https://github.com/githubnext/monaspace,Uncategorized (Gentoo Package List)
Mond,https://github.com/Rohansi/Mond,Uncategorized (Gentoo Package List)
monero,https://github.com/monero-project/monero,Uncategorized (Gentoo Package List)
moneta,https://github.com/moneta-rb/moneta,Uncategorized (Gentoo Package List)
mongo-c-driver,https://github.com/mongodb/mongo-c-driver,Uncategorized (Gentoo Package List)
mongodb_exporter,https://github.com/percona/mongodb_exporter,Uncategorized (Gentoo Package List)
mongodb,https://github.com/mongodb/mongo.git,Database
mongo,https://github.com/mongodb/mongo,Uncategorized (Gentoo Package List)
mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Uncategorized (Gentoo Package List)
mongo-tools,https://github.com/mongodb/mongo-tools,Uncategorized (Gentoo Package List)
mongrel2,https://github.com/mongrel2/mongrel2,Uncategorized (Gentoo Package List)
mono-basic,https://github.com/mono/mono-basic,Uncategorized (Gentoo Package List)
Montage,https://github.com/Caltech-IPAC/Montage,Uncategorized (Gentoo Package List)
moolticute,https://github.com/mooltipass/moolticute,Uncategorized (Gentoo Package List)
moonlight-qt,https://github.com/moonlight-stream/moonlight-qt,Uncategorized (Gentoo Package List)
moor,https://github.com/walles/moor,Uncategorized (Gentoo Package List)
mopidy,https://github.com/mopidy/mopidy,Uncategorized (Gentoo Package List)
moralerspace,https://github.com/yuru7/moralerspace,Uncategorized (Gentoo Package List)
MOSAIK,https://github.com/wanpinglee/MOSAIK,Uncategorized (Gentoo Package List)
mosh,https://github.com/mobile-shell/mosh,Uncategorized (Gentoo Package List)
mothur,https://github.com/mothur/mothur,Uncategorized (Gentoo Package List)
motioneye,https://github.com/motioneye-project/motioneye,Uncategorized (Gentoo Package List)
motion,https://github.com/Motion-Project/motion,Uncategorized (Gentoo Package List)
mount-idmapped,https://github.com/brauner/mount-idmapped,Uncategorized (Gentoo Package List)
mount-zip,https://github.com/google/mount-zip,Uncategorized (Gentoo Package List)
Mousai,https://github.com/SeaDve/Mousai,Uncategorized (Gentoo Package List)
mozc,https://github.com/google/mozc,Uncategorized (Gentoo Package List)
mp3cat,https://github.com/tomclegg/mp3cat,Uncategorized (Gentoo Package List)
mp3fs,https://github.com/khenriks/mp3fs,Uncategorized (Gentoo Package List)
mp3unicode,https://github.com/alonbl/mp3unicode,Uncategorized (Gentoo Package List)
mp4v2,https://github.com/enzo1982/mp4v2,Uncategorized (Gentoo Package List)
mpc-qt,https://github.com/mpc-qt/mpc-qt,Uncategorized (Gentoo Package List)
mpdlcd,https://github.com/rbarrois/mpdlcd,Uncategorized (Gentoo Package List)
mpd-mpris,https://github.com/natsukagami/mpd-mpris,Uncategorized (Gentoo Package List)
mpd-ynca,https://github.com/chewi/mpd-ynca,Uncategorized (Gentoo Package List)
MPI-Bash,https://github.com/lanl/MPI-Bash,Uncategorized (Gentoo Package List)
mptcpd,https://github.com/intel/mptcpd,Uncategorized (Gentoo Package List)
mpv-autosub,https://github.com/davidde/mpv-autosub,Uncategorized (Gentoo Package List)
mpv,https://github.com/mpv-player/mpv,Uncategorized (Gentoo Package List)
mpv-kscreen-doctor,https://gitlab.com/smaniottonicola/mpv-kscreen-doctor,Uncategorized (Gentoo Package List)
mpv-mpris,https://github.com/hoyon/mpv-mpris,Uncategorized (Gentoo Package List)
mpvpaper,https://github.com/GhostNaN/mpvpaper,Uncategorized (Gentoo Package List)
mpv-plugin-xrandr,https://gitlab.com/lvml/mpv-plugin-xrandr,Uncategorized (Gentoo Package List)
mpv-scripts,https://github.com/Eisa01/mpv-scripts,Uncategorized (Gentoo Package List)
mpv_sponsorblock,https://github.com/po5/mpv_sponsorblock,Uncategorized (Gentoo Package List)
mpv_sponsorblock_minimal,https://codeberg.org/jouni/mpv_sponsorblock_minimal,Uncategorized (Gentoo Package List)
mpv_thumbnail_script,https://github.com/marzzzello/mpv_thumbnail_script,Uncategorized (Gentoo Package List)
mpv-toolbox,https://codeberg.org/NRK/mpv-toolbox,Uncategorized (Gentoo Package List)
mpv-youtube-upnext,https://github.com/cvzi/mpv-youtube-upnext,Uncategorized (Gentoo Package List)
mqtree,https://github.com/processone/mqtree,Uncategorized (Gentoo Package List)
MrBayes,https://github.com/NBISweden/MrBayes,Uncategorized (Gentoo Package List)
mrcfile,https://github.com/ccpem/mrcfile,Uncategorized (Gentoo Package List)
mrouted,https://github.com/troglobit/mrouted,Uncategorized (Gentoo Package List)
mrrescue,https://github.com/SimonLarsen/mrrescue,Uncategorized (Gentoo Package List)
mrustc,https://github.com/thepowersgang/mrustc,Uncategorized (Gentoo Package List)
msgpack-c,https://github.com/msgpack/msgpack-c,Uncategorized (Gentoo Package List)
msgpack-ruby,https://github.com/msgpack/msgpack-ruby,Uncategorized (Gentoo Package List)
msgspec,https://github.com/jcrist/msgspec,Uncategorized (Gentoo Package List)
msi-keyboard,https://github.com/makkarpov/msi-keyboard,Uncategorized (Gentoo Package List)
mspdebug,https://github.com/dlbeer/mspdebug,Uncategorized (Gentoo Package List)
msr-tools,https://github.com/intel/msr-tools,Uncategorized (Gentoo Package List)
mstflint,https://github.com/Mellanox/mstflint,Uncategorized (Gentoo Package List)
mstpd,https://github.com/mstpd/mstpd,Uncategorized (Gentoo Package List)
msv,https://github.com/xmlark/msv,Uncategorized (Gentoo Package List)
mtail,https://github.com/google/mtail,Uncategorized (Gentoo Package List)
MTProxy,https://github.com/GetPageSpeed/MTProxy,Uncategorized (Gentoo Package List)
mtr,https://github.com/traviscross/mtr,Uncategorized (Gentoo Package List)
mt-st,https://github.com/iustin/mt-st,Uncategorized (Gentoo Package List)
mtxclient,https://github.com/Nheko-Reborn/mtxclient,Uncategorized (Gentoo Package List)
muffin,https://github.com/linuxmint/muffin,Uncategorized (Gentoo Package List)
mugshot,https://github.com/bluesabre/mugshot,Uncategorized (Gentoo Package List)
mu,https://github.com/djcb/mu,Uncategorized (Gentoo Package List)
mullvad-browser,https://github.com/mullvad/mullvad-browser,Uncategorized (Gentoo Package List)
mullvad-netns,https://github.com/chutz/mullvad-netns,Uncategorized (Gentoo Package List)
multidict,https://github.com/aio-libs/multidict,Uncategorized (Gentoo Package List)
multi_json,https://github.com/intridea/multi_json,Uncategorized (Gentoo Package List)
multi_json,https://github.com/sferik/multi_json,Uncategorized (Gentoo Package List)
multimonNG,https://github.com/EliasOenal/multimonNG,Uncategorized (Gentoo Package List)
multipart-post,https://github.com/socketry/multipart-post,Uncategorized (Gentoo Package List)
multipath-tcp-tools,https://github.com/nasa/multipath-tcp-tools,Uncategorized (Gentoo Package List)
multipath-tools,https://github.com/opensvc/multipath-tools,Uncategorized (Gentoo Package List)
multiple-cursors.el,https://github.com/magnars/multiple-cursors.el,Uncategorized (Gentoo Package List)
multipledispatch,https://github.com/mrocklin/multipledispatch,Uncategorized (Gentoo Package List)
multitail,https://github.com/folkertvanheusden/multitail,Uncategorized (Gentoo Package List)
multi_xml,https://github.com/sferik/multi_xml,Uncategorized (Gentoo Package List)
mumble,https://github.com/mumble-voip/mumble,Uncategorized (Gentoo Package List)
munge,https://github.com/dun/munge,Uncategorized (Gentoo Package List)
munin,https://github.com/munin-monitoring/munin,Uncategorized (Gentoo Package List)
munkres,https://github.com/bmc/munkres,Uncategorized (Gentoo Package List)
munt,https://github.com/munt/munt,Uncategorized (Gentoo Package List)
muparser,https://github.com/beltoforion/muparser,Uncategorized (Gentoo Package List)
muparserx,https://github.com/beltoforion/muparserx,Uncategorized (Gentoo Package List)
mupen64plus-audio-sdl,https://github.com/mupen64plus/mupen64plus-audio-sdl,Uncategorized (Gentoo Package List)
mupen64plus-core,https://github.com/mupen64plus/mupen64plus-core,Uncategorized (Gentoo Package List)
mupen64plus-input-sdl,https://github.com/mupen64plus/mupen64plus-input-sdl,Uncategorized (Gentoo Package List)
mupen64plus-rsp-hle,https://github.com/mupen64plus/mupen64plus-rsp-hle,Uncategorized (Gentoo Package List)
mupen64plus-ui-console,https://github.com/mupen64plus/mupen64plus-ui-console,Uncategorized (Gentoo Package List)
mupen64plus-ui-python,https://github.com/mupen64plus/mupen64plus-ui-python,Uncategorized (Gentoo Package List)
mupen64plus-video-glide64mk2,https://github.com/mupen64plus/mupen64plus-video-glide64mk2,Uncategorized (Gentoo Package List)
mupen64plus-video-rice,https://github.com/mupen64plus/mupen64plus-video-rice,Uncategorized (Gentoo Package List)
muscle,https://github.com/rcedgar/muscle,Uncategorized (Gentoo Package List)
MuseScore,https://github.com/musescore/MuseScore,Uncategorized (Gentoo Package List)
musikcube,https://github.com/clangen/musikcube,Uncategorized (Gentoo Package List)
musique,https://github.com/flaviotordini/musique,Uncategorized (Gentoo Package List)
musl-nscd,https://github.com/pikhq/musl-nscd,Uncategorized (Gentoo Package List)
mustache,https://github.com/kainjow/mustache,Uncategorized (Gentoo Package List)
mutagen,https://github.com/quodlibet/mutagen,Uncategorized (Gentoo Package List)
mutex_m,https://github.com/ruby/mutex_m,Uncategorized (Gentoo Package List)
mutt-wizard,https://github.com/LukeSmithxyz/mutt-wizard,Uncategorized (Gentoo Package List)
mv88e6xxx_dump,https://github.com/lunn/mv88e6xxx_dump,Uncategorized (Gentoo Package List)
mvel,https://github.com/mvel/mvel,Uncategorized (Gentoo Package List)
mvfst,https://github.com/facebook/mvfst,Uncategorized (Gentoo Package List)
mx5000tools,https://github.com/jwrdegoede/mx5000tools,Uncategorized (Gentoo Package List)
mxml,https://github.com/michaelrsweet/mxml,Uncategorized (Gentoo Package List)
mycorrhiza,https://github.com/bouncepaw/mycorrhiza,Uncategorized (Gentoo Package List)
mydumper,https://github.com/mydumper/mydumper,Uncategorized (Gentoo Package List)
mygestures,https://github.com/deters/mygestures,Uncategorized (Gentoo Package List)
mygpoclient,https://github.com/gpodder/mygpoclient,Uncategorized (Gentoo Package List)
mygui,https://github.com/MyGUI/mygui,Uncategorized (Gentoo Package List)
myip,https://github.com/Snawoot/myip,Uncategorized (Gentoo Package List)
mymefetch,https://codeberg.org/MymeType/mymefetch,Uncategorized (Gentoo Package List)
mypaint-brushes,https://github.com/mypaint/mypaint-brushes,Uncategorized (Gentoo Package List)
mypaint,https://github.com/mypaint/mypaint,Uncategorized (Gentoo Package List)
mypy_extensions,https://github.com/python/mypy_extensions,Uncategorized (Gentoo Package List)
mypy,https://github.com/python/mypy,Uncategorized (Gentoo Package List)
myspell-kk,https://github.com/kergalym/myspell-kk,Uncategorized (Gentoo Package List)
mysql2,https://github.com/brianmario/mysql2,Uncategorized (Gentoo Package List)
mysqld_exporter,https://github.com/prometheus/mysqld_exporter,Uncategorized (Gentoo Package List)
MySQLTuner-perl,https://github.com/major/MySQLTuner-perl,Uncategorized (Gentoo Package List)
MyST-Parser,https://github.com/executablebooks/MyST-Parser,Uncategorized (Gentoo Package List)
mythes,https://github.com/hunspell/mythes,Uncategorized (Gentoo Package List)
mythtv,https://github.com/MythTV/mythtv,Uncategorized (Gentoo Package List)
mythweb,https://github.com/MythTV/mythweb,Uncategorized (Gentoo Package List)
n8n,https://github.com/n8n-io/n8n.git,Agent
nabi,https://github.com/libhangul/nabi,Uncategorized (Gentoo Package List)
naev,https://github.com/naev/naev,Uncategorized (Gentoo Package List)
nagios-icinga-openvpn,https://github.com/liquidat/nagios-icinga-openvpn,Uncategorized (Gentoo Package List)
nagios-plugin-check_raid,https://github.com/glensc/nagios-plugin-check_raid,Uncategorized (Gentoo Package List)
nagios-plugins,https://github.com/nagios-plugins/nagios-plugins,Uncategorized (Gentoo Package List)
nagios-plugins-linux,https://github.com/madrisan/nagios-plugins-linux,Uncategorized (Gentoo Package List)
Nagstamon,https://github.com/HenriWahl/Nagstamon,Uncategorized (Gentoo Package List)
nake,https://github.com/fowlmouth/nake,Uncategorized (Gentoo Package List)
Nake,https://github.com/yevhen/Nake,Uncategorized (Gentoo Package List)
nanobind,https://github.com/wjakob/nanobind,Uncategorized (Gentoo Package List)
nanoc,https://github.com/nanoc/nanoc,Uncategorized (Gentoo Package List)
nanoflann,https://github.com/jlblancoc/nanoflann,Uncategorized (Gentoo Package List)
nanomsg,https://github.com/nanomsg/nanomsg,Uncategorized (Gentoo Package List)
nanopb,https://github.com/nanopb/nanopb,Uncategorized (Gentoo Package List)
nanosvg,https://github.com/fltk/nanosvg,Uncategorized (Gentoo Package List)
nanovna-saver,https://github.com/mihtjel/nanovna-saver,Uncategorized (Gentoo Package List)
nanumfont,https://github.com/naver/nanumfont,Uncategorized (Gentoo Package List)
napi,https://gitlab.com/hesperos/napi,Uncategorized (Gentoo Package List)
naps2,https://github.com/cyanfish/naps2,Uncategorized (Gentoo Package List)
narray,https://github.com/masa16/narray,Uncategorized (Gentoo Package List)
nativefiledialog-extended,https://github.com/btzy/nativefiledialog-extended,Uncategorized (Gentoo Package List)
nattka,https://github.com/projg2/nattka,Uncategorized (Gentoo Package List)
nat-traverse,https://gitlab.com/iblech/nat-traverse,Uncategorized (Gentoo Package List)
nautilus-open-any-terminal,https://github.com/Stunkymonkey/nautilus-open-any-terminal,Uncategorized (Gentoo Package List)
navi,https://github.com/denisidoro/navi,Uncategorized (Gentoo Package List)
naxsi,https://github.com/wargio/naxsi,Uncategorized (Gentoo Package List)
nbd,https://github.com/NetworkBlockDevice/nbd,Uncategorized (Gentoo Package List)
nbtscan,https://github.com/resurrecting-open-source-projects/nbtscan,Uncategorized (Gentoo Package List)
nbwmon,https://github.com/causes-/nbwmon,Uncategorized (Gentoo Package List)
ncman,https://github.com/l4rzy/ncman,Uncategorized (Gentoo Package List)
ncmpcpp,https://github.com/ncmpcpp/ncmpcpp,Uncategorized (Gentoo Package List)
ncnn,https://github.com/Tencent/ncnn,Uncategorized (Gentoo Package List)
ncompress,https://github.com/vapier/ncompress,Uncategorized (Gentoo Package List)
ncpamixer,https://github.com/fulhax/ncpamixer,Uncategorized (Gentoo Package List)
ncspot,https://github.com/hrkfdn/ncspot,Uncategorized (Gentoo Package List)
ndctl,https://github.com/pmem/ndctl,Uncategorized (Gentoo Package List)
ndoutils,https://github.com/NagiosEnterprises/ndoutils,Uncategorized (Gentoo Package List)
nDPI,https://github.com/ntop/nDPI,Uncategorized (Gentoo Package List)
ndppd,https://github.com/DanielAdolfsson/ndppd,Uncategorized (Gentoo Package List)
neard,https://github.com/linux-nfc/neard,Uncategorized (Gentoo Package List)
neatvnc,https://github.com/any1/neatvnc,Uncategorized (Gentoo Package List)
necromancer,https://github.com/piotrmurach/necromancer,Uncategorized (Gentoo Package List)
needrestart,https://github.com/liske/needrestart,Uncategorized (Gentoo Package List)
negotiation,https://github.com/athena-framework/negotiation,Uncategorized (Gentoo Package List)
neko,https://github.com/HaxeFoundation/neko,Uncategorized (Gentoo Package List)
nelua-lang,https://github.com/edubart/nelua-lang,Uncategorized (Gentoo Package List)
nemesis,https://github.com/libnet/nemesis,Uncategorized (Gentoo Package List)
nemo-extensions,https://github.com/linuxmint/nemo-extensions,Uncategorized (Gentoo Package List)
nemo,https://github.com/linuxmint/nemo,Uncategorized (Gentoo Package List)
nemu,https://github.com/nemuTUI/nemu,Uncategorized (Gentoo Package List)
nenv,https://github.com/e2/nenv,Uncategorized (Gentoo Package List)
neocmakelsp,https://github.com/neocmakelsp/neocmakelsp,Uncategorized (Gentoo Package List)
neocrystal,https://github.com/evilja/neocrystal,Uncategorized (Gentoo Package List)
neofetch,https://github.com/dylanaraps/neofetch,Uncategorized (Gentoo Package List)
neo,https://github.com/st3w/neo,Uncategorized (Gentoo Package List)
neomutt,https://github.com/neomutt/neomutt,Uncategorized (Gentoo Package List)
Neonly,https://github.com/alvatip/Neonly,Uncategorized (Gentoo Package List)
neovide,https://github.com/neovide/neovide,Uncategorized (Gentoo Package List)
neovim,https://github.com/neovim/neovim.git,IDE
neovim,https://github.com/neovim/neovim,Uncategorized (Gentoo Package List)
neovim-qt,https://github.com/equalsraf/neovim-qt,Uncategorized (Gentoo Package List)
neovim-remote,https://github.com/mhinz/neovim-remote,Uncategorized (Gentoo Package List)
nerdcommenter,https://github.com/preservim/nerdcommenter,Uncategorized (Gentoo Package List)
nerdctl,https://github.com/containerd/nerdctl,Uncategorized (Gentoo Package List)
NerdFetch,https://github.com/ThatOneCalculator/NerdFetch,Uncategorized (Gentoo Package List)
nerd-fonts,https://github.com/ryanoasis/nerd-fonts,Uncategorized (Gentoo Package List)
nerd-icons.el,https://github.com/rainstormstudio/nerd-icons.el,Uncategorized (Gentoo Package List)
nerdtree-git-plugin,https://github.com/Xuyuanp/nerdtree-git-plugin,Uncategorized (Gentoo Package List)
nerdtree,https://github.com/preservim/nerdtree,Uncategorized (Gentoo Package List)
nestopia,https://github.com/0ldsk00l/nestopia,Uncategorized (Gentoo Package List)
nestopia,https://github.com/libretro/nestopia,Uncategorized (Gentoo Package List)
nestopia,https://gitlab.com/jgemu/nestopia,Uncategorized (Gentoo Package List)
net6,https://github.com/gobby/net6,Uncategorized (Gentoo Package List)
netatalk,https://github.com/Netatalk/netatalk,Uncategorized (Gentoo Package List)
netcat-cpi-kernel-module,https://github.com/usrbinnc/netcat-cpi-kernel-module,Uncategorized (Gentoo Package List)
netcdf-cxx4,https://github.com/Unidata/netcdf-cxx4,Uncategorized (Gentoo Package List)
netcdf-fortran,https://github.com/Unidata/netcdf-fortran,Uncategorized (Gentoo Package List)
netcoredbg,https://github.com/Samsung/netcoredbg,Uncategorized (Gentoo Package List)
netdata,https://github.com/netdata/netdata,Uncategorized (Gentoo Package List)
netdiscover,https://github.com/netdiscover-scanner/netdiscover,Uncategorized (Gentoo Package List)
netevent,https://github.com/Blub/netevent,Uncategorized (Gentoo Package List)
net-ftp,https://github.com/ruby/net-ftp,Uncategorized (Gentoo Package List)
netgen,https://github.com/NGSolve/netgen,Uncategorized (Gentoo Package List)
nethogs,https://github.com/raboof/nethogs,Uncategorized (Gentoo Package List)
net-http,https://github.com/ruby/net-http,Uncategorized (Gentoo Package List)
net-http-persistent,https://github.com/drbrain/net-http-persistent,Uncategorized (Gentoo Package List)
net-imap,https://github.com/ruby/net-imap,Uncategorized (Gentoo Package List)
netmask,https://github.com/tlby/netmask,Uncategorized (Gentoo Package List)
netopeer2,https://github.com/CESNET/netopeer2,Uncategorized (Gentoo Package List)
netperf,https://github.com/HewlettPackard/netperf,Uncategorized (Gentoo Package List)
net-pop,https://github.com/ruby/net-pop,Uncategorized (Gentoo Package List)
net-protocol,https://github.com/ruby/net-protocol,Uncategorized (Gentoo Package List)
netrek-client-brmh,https://github.com/bgloyer/netrek-client-brmh,Uncategorized (Gentoo Package List)
netrek-client-cow,https://github.com/quozl/netrek-client-cow,Uncategorized (Gentoo Package List)
net-scp,https://github.com/net-ssh/net-scp,Uncategorized (Gentoo Package List)
netselect,https://github.com/apenwarr/netselect,Uncategorized (Gentoo Package List)
net-sftp,https://github.com/net-ssh/net-sftp,Uncategorized (Gentoo Package List)
net-smtp,https://github.com/ruby/net-smtp,Uncategorized (Gentoo Package List)
net-ssh-gateway,https://github.com/net-ssh/net-ssh-gateway,Uncategorized (Gentoo Package List)
net-ssh,https://github.com/net-ssh/net-ssh,Uncategorized (Gentoo Package List)
net-telnet,https://github.com/ruby/net-telnet,Uncategorized (Gentoo Package List)
network_interface,https://github.com/rapid7/network_interface,Uncategorized (Gentoo Package List)
NetworkManager-l2tp,https://github.com/nm-l2tp/NetworkManager-l2tp,Uncategorized (Gentoo Package List)
news_flash_gtk,https://gitlab.com/news-flash/news_flash_gtk,Uncategorized (Gentoo Package List)
newsraft,https://codeberg.org/newsraft/newsraft,Uncategorized (Gentoo Package List)
newt,https://github.com/mlichvar/newt,Uncategorized (Gentoo Package List)
nextcloud-android,https://github.com/nextcloud/android.git,Productivity
nextcloud-desktop,https://github.com/nextcloud/desktop.git,Productivity
nextcloud-ios,https://github.com/nextcloud/ios.git,Productivity
nextcloud-server,https://github.com/nextcloud/server.git,Productivity
nextest,https://github.com/nextest-rs/nextest,Uncategorized (Gentoo Package List)
nextinspace,https://github.com/gideonshaked/nextinspace,Uncategorized (Gentoo Package List)
nextjs,https://github.com/vercel/next.js.git,UI Framework
nfdump,https://github.com/phaag/nfdump,Uncategorized (Gentoo Package List)
nfft,https://github.com/NFFT/nfft,Uncategorized (Gentoo Package List)
nfoview,https://github.com/otsaloma/nfoview,Uncategorized (Gentoo Package List)
nftables-exporter,https://github.com/metal-stack/nftables-exporter,Uncategorized (Gentoo Package List)
nftlb,https://github.com/relianoid/nftlb,Uncategorized (Gentoo Package List)
nftlb,https://github.com/zevenet/nftlb,Uncategorized (Gentoo Package List)
nghttp2,https://github.com/nghttp2/nghttp2,Uncategorized (Gentoo Package List)
nghttp3,https://github.com/ngtcp2/nghttp3,Uncategorized (Gentoo Package List)
nginx-auth-ldap,https://github.com/kvspb/nginx-auth-ldap,Uncategorized (Gentoo Package List)
nginx-dav-ext-module,https://github.com/arut/nginx-dav-ext-module,Uncategorized (Gentoo Package List)
